ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,originalTitle,startYear,genre_eng,titleType,primaryTitle,isAdult,endYear,runtimeMinutes,genres,averageRating,numVotes,similarity,diff,averageRating_int
680728,Po ślubie,Líbánky,2013,0,8,"Czechy, Słowacja",Dramat,2015-8-31,Líbánky,2013,drama,movie,Honeymoon,0,\N,98,"Drama,Thriller",6.5,378,0,1.5,6
682272,Kingsman: Tajne służby,Kingsman: The Secret Service,2014,0,8,"USA, Wielka Brytania","Akcja, Komedia kryminalna",2019-1-23,Kingsman: The Secret Service,2014,"action, komedia kryminalna",movie,Kingsman: The Secret Service,0,\N,129,"Action,Adventure,Comedy",7.7,559120,0,0.2999999999999998,8
684356,Dracula: Historia nieznana,Dracula Untold,2014,0,6,"Japonia, USA","Fantasy, Horror",2014-10-28,Dracula Untold,2014,"fantasy, horror",movie,Dracula Untold,0,\N,92,"Action,Drama,Fantasy",6.3,168575,0,-0.2999999999999998,6
684940,Czworo do pary,The One I Love,2014,0,8,USA,"Dramat, Komedia rom.",2015-5-27,The One I Love,2014,"drama, komedia rom.",movie,The One I Love,0,\N,91,"Drama,Fantasy,Mystery",7.1,32094,0,0.9000000000000004,7
686651,Wywiad ze słońcem narodu,The Interview,2014,0,4,USA,"Komedia, Akcja",2015-3-22,The Interview,2014,"comedy, action",movie,The Interview,0,\N,112,"Action,Adventure,Comedy",6.5,291913,0,-2.5,6
6876,Król komedii,The King of Comedy,1982,0,9,USA,"Dramat, Komedia",2019-10-20,The King of Comedy,1982,"drama, comedy",movie,The King of Comedy,0,\N,109,"Comedy,Crime,Drama",7.8,76102,0,1.2000000000000002,8
687674,Wolny strzelec,Nightcrawler,2014,0,7,USA,"Dramat, Kryminał",2014-12-10,Nightcrawler,2014,"drama, crime",movie,Nightcrawler,0,\N,117,"Crime,Drama,Thriller",7.9,421510,0,-0.9000000000000004,8
6878,Król Lew,The Lion King,1994,1,10,USA,"Animacja, Familijny",2010-6-1,The Lion King,1994,"animacja, familijny",movie,The Lion King,0,\N,88,"Adventure,Animation,Drama",8.5,876495,0,1.5,8
688030,Piramida,The Pyramid,2014,0,4,USA,Horror,2015-4-14,The Pyramid,2014,horror,movie,The Pyramid,0,\N,89,"Action,Adventure,Horror",4.6,22035,0,-0.5999999999999996,5
689545,Dzikie historie,Relatos salvajes,2014,0,10,"Argentyna, Hiszpania",Czarna komedia,2014-10-13,Relatos salvajes,2014,czarna komedia,movie,Wild Tales,0,\N,122,"Comedy,Drama,Thriller",8.1,157872,0,1.9000000000000004,8
69,Idioci,Idioterne,1998,0,8,"Dania, Francja, Hiszpania, Holandia, Szwecja, Włochy","Dramat, Komedia",2019-1-11,Idioterne,1998,"drama, comedy",movie,The Idiots,0,\N,117,"Comedy,Drama",6.8,28395,0,1.2000000000000002,7
692649,Sygnał,The Signal,2014,0,6,USA,"Thriller, Sci-Fi",2015-5-11,The Signal,2014,"thriller, sci-fi",movie,The Signal,0,\N,97,"Drama,Mystery,Sci-Fi",6.1,59451,0,-0.09999999999999964,6
694348,To właśnie seks,The Little Death,2014,0,9,Australia,Komedia,2015-8-8,The Little Death,2014,comedy,movie,The Little Death,0,\N,96,"Comedy,Drama,Romance",7.1,24037,0,1.9000000000000004,7
695338,Bogowie Egiptu,Gods of Egypt,2016,0,6,"Australia, USA","Fantasy, Przygodowy",2016-9-22,Gods of Egypt,2016,"fantasy, przygodowy",movie,Gods of Egypt,0,\N,127,"Action,Adventure,Fantasy",5.4,98441,0,0.5999999999999996,5
695409,Zaginiona dziewczyna,Gone Girl,2014,0,8,USA,"Dramat, Thriller",2014-10-16,Gone Girl,2014,"drama, thriller",movie,Gone Girl,0,\N,149,"Drama,Mystery,Thriller",8.1,788683,0,-0.09999999999999964,8
696196,Makbet,Macbeth,2015,0,8,"Francja, USA, Wielka Brytania",Dramat,2016-9-15,Macbeth,2015,drama,movie,Macbeth,0,\N,113,"Drama,History,War",6.6,50186,0,1.4000000000000004,7
697720,Fantastyczne zwierzęta i jak je znaleźć,Fantastic Beasts and Where to Find Them,2016,0,5,"USA, Wielka Brytania","Familijny, Fantasy, Przygodowy",2016-12-10,Fantastic Beasts and Where to Find Them,2016,"familijny, fantasy, przygodowy",movie,Fantastic Beasts and Where to Find Them,0,\N,132,"Adventure,Family,Fantasy",7.3,379826,0,-2.3,7
698207,Twój Vincent,Loving Vincent,2017,0,10,"Polska, Wielka Brytania","Animacja, Dramat, Kryminał",2017-10-6,Loving Vincent,2017,"animacja, drama, crime",movie,Loving Vincent,0,\N,94,"Animation,Biography,Crime",7.8,43370,0,2.2,8
699194,Nowa dziewczyna,Une nouvelle amie,2014,0,3,Francja,Dramat,2015-7-7,Une nouvelle amie,2014,drama,movie,The New Girlfriend,0,\N,108,Drama,6.6,7115,0,-3.5999999999999996,7
699641,Zmartwychwstały,Risen,2016,0,3,USA,"Dramat, Biblijny",2016-12-25,Risen,2016,"drama, biblijny",movie,Risen,0,\N,107,"Action,Drama,History",6.3,23353,0,-3.3,6
7,Angielski pacjent,The English Patient,1996,1,8,"USA, Wielka Brytania","Melodramat, Wojenny",2011-7-13,The English Patient,1996,"melodramat, war",movie,The English Patient,0,\N,162,"Drama,Romance,War",7.4,169290,0,0.5999999999999996,7
700190,Wojna o planetę małp,War for the Planet of the Apes,2017,0,7,"Kanada, Nowa Zelandia, USA","Dramat, Akcja, Sci-Fi",2017-8-10,War for the Planet of the Apes,2017,"drama, action, sci-fi",movie,War for the Planet of the Apes,0,\N,140,"Action,Adventure,Drama",7.4,210646,0,-0.40000000000000036,7
700753,Czy Noam Chomsky jest wysoki czy szczęśliwy?,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,2013,0,6,Francja,"Animacja, Dokumentalny",2014-9-16,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,2013,"animacja, documentary",movie,Is the Man Who Is Tall Happy?,0,\N,88,"Animation,Biography,Documentary",7.1,3183,0,-1.0999999999999996,7
700817,Sekretne życie zwierzaków domowych,The Secret Life of Pets,2016,0,6,"Japonia, USA","Animacja, Komedia",2016-10-15,The Secret Life of Pets,2016,"animacja, comedy",movie,The Secret Life of Pets,0,\N,87,"Adventure,Animation,Comedy",6.5,171168,0,-0.5,6
701517,Równoległa rzeczywistość,Coherence,2013,0,9,"USA, Wielka Brytania","Thriller, Sci-Fi",2015-11-22,Coherence,2013,"thriller, sci-fi",movie,Coherence,0,\N,89,"Horror,Mystery,Sci-Fi",7.2,94223,0,1.7999999999999998,7
702,Siedem,Se7en,1995,0,8,USA,"Kryminał, Thriller",2010-6-1,Se7en,1995,"crime, thriller",movie,Se7en,0,\N,127,"Crime,Drama,Mystery",8.6,1334313,0,-0.5999999999999996,9
702289,Zanim się obudzę,Before I Wake,2016,0,4,USA,Horror,2016-11-13,Before I Wake,2016,horror,movie,Before I Wake,0,\N,97,"Drama,Fantasy,Horror",6.2,34945,0,-2.2,6
702950,Lobster,The Lobster,2015,0,7,"Francja, Grecja, Holandia, Irlandia, Wielka Brytania",Thriller,2017-6-11,The Lobster,2015,thriller,movie,The Lobster,0,\N,119,"Comedy,Drama,Romance",7.1,193173,0,-0.09999999999999964,7
703065,Przychodzi facet do lekarza,Supercondriaque,2014,0,7,"Belgia, Francja",Komedia,2018-1-6,Supercondriaque,2014,comedy,movie,Supercondriaque,0,\N,107,Comedy,6.0,7193,0,1.0,6
704635,Vaiana: Skarb oceanu,Moana,2016,0,5,USA,"Animacja, Familijny, Przygodowy",2017-3-19,Moana,2016,"animacja, familijny, przygodowy",movie,Moana,0,\N,107,"Adventure,Animation,Comedy",7.6,238572,0,-2.5999999999999996,8
704946,Obecność 2,The Conjuring 2,2016,0,6,USA,Horror,2016-9-3,The Conjuring 2,2016,horror,movie,The Conjuring 2,0,\N,134,"Horror,Mystery,Thriller",7.3,206074,0,-1.2999999999999998,7
705273,Cienki Bolek,Get Hard,2015,0,8,USA,Komedia,2017-3-8,Get Hard,2015,comedy,movie,Get Hard,0,\N,100,"Comedy,Crime",6.0,114160,0,2.0,6
706142,Młodość,Youth,2015,0,9,"Francja, Szwajcaria, Wielka Brytania, Włochy",Dramat,2017-3-1,Youth,2015,drama,movie,Youth,0,\N,124,"Comedy,Drama,Music",7.3,66519,0,1.7000000000000002,7
706209,Kapitan Ameryka: Wojna bohaterów,Captain America: Civil War,2016,0,3,USA,"Akcja, Sci-Fi",2017-8-6,Captain America: Civil War,2016,"action, sci-fi",movie,Captain America: Civil War,0,\N,147,"Action,Adventure,Sci-Fi",7.8,612663,0,-4.8,8
706448,Fanka,Elle l'adore,2014,0,6,Francja,"Dramat, Komedia",2015-4-17,Elle l'adore,2014,"drama, comedy",movie,Number One Fan,0,\N,104,"Comedy,Drama,Thriller",6.4,1490,0,-0.40000000000000036,6
707107,Gość,The Guest,2014,0,3,"USA, Wielka Brytania","Thriller, Akcja",2015-9-22,The Guest,2014,"thriller, action",movie,The Guest,0,\N,100,"Action,Comedy,Crime",6.7,84174,0,-3.7,7
707286,Co robimy w ukryciu,What We Do in the Shadows,2014,0,9,"Nowa Zelandia, USA","Horror, Komedia, Dokumentalizowany",2015-6-26,What We Do in the Shadows,2014,"horror, comedy, dokumentalizowany",movie,What We Do in the Shadows,0,\N,86,"Comedy,Horror",7.7,134292,0,1.2999999999999998,8
708926,Czas wymierania,Extinction,2015,0,6,"Francja, Hiszpania, USA, Węgry","Dramat, Horror, Sci-Fi",2016-10-1,Extinction,2015,"drama, horror, sci-fi",movie,Extinction,0,\N,112,"Drama,Horror,Sci-Fi",5.8,15045,0,0.20000000000000018,6
710839,Areszt domowy,Housebound,2014,0,9,Nowa Zelandia,"Horror, Komedia",2018-11-12,Housebound,2014,"horror, comedy",movie,Housebound,0,\N,107,"Comedy,Horror,Mystery",6.8,30358,0,2.2,7
711695,"Ave, Cezar!","Hail, Caesar!",2016,0,7,"Japonia, USA, Wielka Brytania","Dramat, Komedia",2016-2-25,"Hail, Caesar!",2016,"drama, comedy",movie,"Hail, Caesar!",0,\N,106,"Comedy,Drama,Music",6.3,114837,0,0.7000000000000002,6
712145,Wizyta,The Visit,2015,0,8,USA,Horror,2017-1-25,The Visit,2015,horror,movie,The Visit,0,\N,94,"Horror,Mystery,Thriller",6.2,105812,0,1.7999999999999998,6
712896,Nowy początek,Arrival,2016,0,8,USA,"Thriller, Sci-Fi",2016-11-30,Arrival,2016,"thriller, sci-fi",movie,Arrival,0,\N,116,"Drama,Mystery,Sci-Fi",7.9,540276,0,0.09999999999999964,8
712974,Baranek Shaun. Film,Shaun the Sheep Movie,2015,0,6,"Francja, Wielka Brytania","Animacja, Familijny, Przygodowy",2018-4-6,Shaun the Sheep Movie,2015,"animacja, familijny, przygodowy",movie,Shaun the Sheep Movie,0,\N,85,"Adventure,Animation,Comedy",7.3,34191,0,-1.2999999999999998,7
713866,Dziewczyny śmierci,The Final Girls,2015,0,7,USA,"Horror, Komedia",2017-9-28,The Final Girls,2015,"horror, comedy",movie,The Final Girls,0,\N,88,"Comedy,Drama,Fantasy",6.6,31464,0,0.40000000000000036,7
714080,Cloverfield Lane 10,10 Cloverfield Lane,2016,0,8,USA,"Thriller, Sci-Fi",2016-9-3,10 Cloverfield Lane,2016,"thriller, sci-fi",movie,10 Cloverfield Lane,0,\N,103,"Drama,Horror,Mystery",7.2,270065,0,0.7999999999999998,7
714149,Han Solo: Gwiezdne wojny - historie,Solo: A Star Wars Story,2018,0,6,USA,"Przygodowy, Sci-Fi",2018-5-30,Solo: A Star Wars Story,2018,"przygodowy, sci-fi",movie,Solo: A Star Wars Story,0,\N,135,"Action,Adventure,Sci-Fi",6.9,248725,0,-0.9000000000000004,7
714192,Nienawistna ósemka,The Hateful Eight,2015,0,5,USA,Western,2018-3-4,The Hateful Eight,2015,western,movie,The Hateful Eight,0,\N,168,"Crime,Drama,Mystery",7.8,467692,0,-2.8,8
714528,Coś za mną chodzi,It Follows,2014,0,8,USA,Horror,2015-4-9,It Follows,2014,horror,movie,It Follows,0,\N,100,"Horror,Mystery,Thriller",6.8,191783,0,1.2000000000000002,7
715533,Marsjanin,The Martian,2015,0,7,"USA, Wielka Brytania",Sci-Fi,2015-10-15,The Martian,2015,sci-fi,movie,The Martian,0,\N,144,"Adventure,Drama,Sci-Fi",8.0,705515,0,-1.0,8
715712,Pan Idealny,Mr. Right,2015,0,7,USA,"Akcja, Komedia rom.",2018-3-9,Mr. Right,2015,"action, komedia rom.",movie,Mr. Right,0,\N,95,"Action,Comedy,Romance",6.3,44051,0,0.7000000000000002,6
716735,Gra Geralda,Gerald's Game,2017,0,7,USA,Thriller,2018-11-10,Gerald's Game,2017,thriller,movie,Gerald's Game,0,\N,103,"Drama,Horror,Thriller",6.6,73797,0,0.40000000000000036,7
719066,Kong: Wyspa Czaszki,Kong: Skull Island,2017,0,8,"Australia, Chiny, Kanada, USA, Wietnam","Fantasy, Przygodowy",2017-3-16,Kong: Skull Island,2017,"fantasy, przygodowy",movie,Kong: Skull Island,0,\N,118,"Action,Adventure,Fantasy",6.6,249726,0,1.4000000000000004,7
7194,Lokator,Le locataire,1976,0,8,Francja,"Thriller, Psychologiczny",2015-3-23,Le locataire,1976,"thriller, psychologiczny",movie,The Tenant,0,\N,126,"Drama,Thriller",7.7,35692,0,0.2999999999999998,8
720886,Nice Guys. Równi goście,The Nice Guys,2016,0,8,"USA, Wielka Brytania",Komedia kryminalna,2017-1-10,The Nice Guys,2016,komedia kryminalna,movie,The Nice Guys,0,\N,116,"Action,Comedy,Crime",7.4,251348,0,0.5999999999999996,7
723027,Predator,The Predator,2018,0,7,"Kanada, USA","Akcja, Sci-Fi",2018-9-27,The Predator,2018,"action, sci-fi",movie,The Predator,0,\N,107,"Action,Adventure,Sci-Fi",5.4,104989,0,1.5999999999999996,5
723372,Terminator: Mroczne przeznaczenie,Terminator: Dark Fate,2019,0,5,"Chiny, USA","Akcja, Sci-Fi",2019-11-10,Terminator: Dark Fate,2019,"action, sci-fi",movie,Terminator: Dark Fate,0,\N,128,"Action,Adventure,Sci-Fi",6.5,52269,0,-1.5,6
723658,Co ty wiesz o swoim dziadku?,Dirty Grandpa,2016,0,1,USA,Komedia,2017-12-10,Dirty Grandpa,2016,comedy,movie,Dirty Grandpa,0,\N,102,Comedy,5.9,105532,0,-4.9,6
723738,Underworld: Wojny krwi,Underworld: Blood Wars,2016,0,3,USA,"Horror, Akcja",2016-12-8,Underworld: Blood Wars,2016,"horror, action",movie,Underworld: Blood Wars,0,\N,91,"Action,Adventure,Drama",5.8,65052,0,-2.8,6
725060,Syn Szawła,Saul fia,2015,0,7,Węgry,"Dramat, Wojenny",2016-10-28,Saul fia,2015,"drama, war",movie,Son of Saul,0,\N,107,"Drama,War",7.5,40706,0,-0.5,8
725324,Zło we mnie,February,2015,0,7,"Kanada, USA",Horror,2017-3-23,February,2015,horror,movie,The Blackcoat's Daughter,0,\N,93,"Horror,Mystery,Thriller",5.9,15322,0,1.0999999999999996,6
725467,Opętany,Pos eso,2014,0,7,Hiszpania,"Animacja, Horror, Komedia",2015-7-15,Pos eso,2014,"animacja, horror, comedy",movie,Possessed,0,\N,81,"Animation,Comedy,Horror",6.0,340,0,1.0,6
725816,Legion samobójców,Suicide Squad,2016,0,6,"Kanada, USA","Akcja, Sci-Fi",2016-10-25,Suicide Squad,2016,"action, sci-fi",movie,Suicide Squad,0,\N,123,"Action,Adventure,Fantasy",6.0,556565,0,0.0,6
726013,"Człowiek, który zabił Don Kichota",The Man Who Killed Don Quixote,2018,0,8,"Belgia, Francja, Hiszpania, Portugalia, Wielka Brytania","Komedia, Przygodowy",2018-9-28,The Man Who Killed Don Quixote,2018,"comedy, przygodowy",movie,The Man Who Killed Don Quixote,0,\N,132,"Adventure,Comedy,Drama",6.4,11243,0,1.5999999999999996,6
726369,Nie otwieraj oczu,Bird Box,2018,0,7,USA,"Thriller, Sci-Fi",2019-1-6,Bird Box,2018,"thriller, sci-fi",movie,Bird Box,0,\N,124,"Drama,Horror,Sci-Fi",6.6,240317,0,0.40000000000000036,7
729157,Czarownica: Bajka ludowa z Nowej Anglii,The VVitch: A New-England Folktale,2015,0,8,"Brazylia, Kanada, USA, Wielka Brytania",Horror,2018-9-5,The VVitch: A New-England Folktale,2015,horror,movie,The Witch,0,\N,92,"Drama,Horror,Mystery",6.9,169145,0,1.0999999999999996,7
730844,Anihilacja,Annihilation,2018,0,9,"USA, Wielka Brytania","Thriller, Sci-Fi",2018-3-21,Annihilation,2018,"thriller, sci-fi",movie,Annihilation,0,\N,115,"Adventure,Drama,Horror",6.9,247043,0,2.0999999999999996,7
732,Bardzo dziki Zachód,Wild Wild West,1999,0,5,USA,"Komedia, Western, Akcja",2010-6-2,Wild Wild West,1999,"comedy, western, action",movie,Wild Wild West,0,\N,106,"Action,Comedy,Sci-Fi",4.9,146868,0,0.09999999999999964,5
733392,Ouija: Narodziny zła,Ouija: Origin of Evil,2016,0,3,"Japonia, USA",Horror,2017-1-19,Ouija: Origin of Evil,2016,horror,movie,Ouija: Origin of Evil,0,\N,99,"Drama,Horror,Mystery",6.1,49475,0,-3.0999999999999996,6
734,Łowca androidów,Blade Runner,1982,1,9,"Hongkong, USA, Wielka Brytania","Thriller, Sci-Fi",2010-6-1,Blade Runner,1982,"thriller, sci-fi",movie,Blade Runner,0,\N,117,"Action,Sci-Fi,Thriller",8.1,648198,0,0.9000000000000004,8
735452,Kubo i dwie struny,Kubo and the Two Strings,2016,0,7,USA,"Animacja, Familijny, Fantasy",2017-3-19,Kubo and the Two Strings,2016,"animacja, familijny, fantasy",movie,Kubo and the Two Strings,0,\N,101,"Action,Adventure,Animation",7.8,109579,0,-0.7999999999999998,8
736897,Jak urządzić orgię w małym mieście,How to Plan an Orgy in a Small Town,2015,0,9,Kanada,Komedia,2016-7-6,How to Plan an Orgy in a Small Town,2015,comedy,movie,How to Plan an Orgy in a Small Town,0,\N,101,"Comedy,Drama",5.5,2859,0,3.5,6
738870,Szpiedzy z sąsiedztwa,Keeping Up with the Joneses,2016,0,7,USA,Komedia,2017-10-28,Keeping Up with the Joneses,2016,comedy,movie,Keeping Up with the Joneses,0,\N,105,"Action,Comedy",5.9,53401,0,1.0999999999999996,6
739293,Lekarstwo na życie,A Cure for Wellness,2016,0,6,"Niemcy, USA",Horror,2017-2-18,A Cure for Wellness,2016,horror,movie,A Cure for Wellness,0,\N,146,"Drama,Fantasy,Horror",6.4,74099,0,-0.40000000000000036,6
741192,Renegaci,Renegades,2017,0,3,"Belgia, Francja, Niemcy, USA",Akcja,2019-8-9,Renegades,2017,action,movie,American Renegades,0,\N,106,"Action,Adventure,Crime",5.4,7808,0,-2.4000000000000004,5
741913,Wszechstronna dziewczyna,The Girl with All the Gifts,2016,0,3,"USA, Wielka Brytania","Dramat, Horror",2017-4-19,The Girl with All the Gifts,2016,"drama, horror",movie,The Girl with All the Gifts,0,\N,111,"Drama,Horror,Sci-Fi",6.6,49133,0,-3.5999999999999996,7
743465,Pustka,The Void,2016,0,9,Kanada,Horror,2018-10-31,The Void,2016,horror,movie,The Void,0,\N,90,"Horror,Mystery,Sci-Fi",5.8,26869,0,3.2,6
744969,Zwierzęta nocy,Nocturnal Animals,2016,0,9,USA,Thriller,2017-4-13,Nocturnal Animals,2016,thriller,movie,Nocturnal Animals,0,\N,116,"Drama,Thriller",7.5,215261,0,1.5,8
747,Porachunki,"Lock, Stock and Two Smoking Barrels",1998,0,6,Wielka Brytania,Komedia kryminalna,2014-8-24,"Lock, Stock and Two Smoking Barrels",1998,komedia kryminalna,movie,"Lock, Stock and Two Smoking Barrels",0,\N,107,"Comedy,Crime",8.2,504508,0,-2.1999999999999993,8
747480,Baba Jaga,Don't Knock Twice,2016,0,5,Wielka Brytania,Horror,2017-6-12,Don't Knock Twice,2016,horror,movie,Don't Knock Twice,0,\N,93,Horror,5.1,11421,0,-0.09999999999999964,5
749,Oczy szeroko zamknięte,Eyes Wide Shut,1999,0,8,"USA, Wielka Brytania","Erotyczny, Thriller",2014-10-3,Eyes Wide Shut,1999,"erotyczny, thriller",movie,Eyes Wide Shut,0,\N,159,"Drama,Mystery,Thriller",7.4,280486,0,0.5999999999999996,7
749516,Koszmarna opowieść wigilijna,A Christmas Horror Story,2015,0,4,Kanada,"Horror, Nowele filmowe",2017-4-22,A Christmas Horror Story,2015,"horror, nowele filmowe",movie,A Christmas Horror Story,0,\N,99,"Fantasy,Horror,Mystery",5.7,8611,0,-1.7000000000000002,6
750704,Uciekaj!,Get Out,2017,0,6,USA,Horror,2017-5-11,Get Out,2017,horror,movie,Get Out,0,\N,104,"Horror,Mystery,Thriller",7.7,433656,0,-1.7000000000000002,8
751121,Autopsja Jane Doe,The Autopsy of Jane Doe,2016,0,5,"USA, Wielka Brytania",Horror,2017-2-18,The Autopsy of Jane Doe,2016,horror,movie,The Autopsy of Jane Doe,0,\N,86,"Horror,Mystery,Thriller",6.8,83796,0,-1.7999999999999998,7
752541,Dzikie łowy,Hunt for the Wilderpeople,2016,0,7,Nowa Zelandia,"Dramat, Komedia, Przygodowy",2017-4-23,Hunt for the Wilderpeople,2016,"drama, comedy, przygodowy",movie,Hunt for the Wilderpeople,0,\N,101,"Adventure,Comedy,Drama",7.9,92832,0,-0.9000000000000004,8
752725,Dobrze się kłamie w miłym towarzystwie,Perfetti sconosciuti,2016,0,8,Włochy,"Dramat, Komedia",2017-4-15,Perfetti sconosciuti,2016,"drama, comedy",movie,Perfect Strangers,0,\N,97,"Comedy,Drama",7.8,48877,0,0.20000000000000018,8
757913,Wieczór gier,Game Night,2018,1,8,USA,Komedia,2018-4-25,Game Night,2018,comedy,movie,Game Night,0,\N,100,"Action,Comedy,Crime",6.9,177082,0,1.0999999999999996,7
758,Wszystko o mojej matce,Todo sobre mi madre,1999,1,8,"Francja, Hiszpania",Dramat,2010-6-1,Todo sobre mi madre,1999,drama,movie,All About My Mother,0,\N,101,Drama,7.8,83053,0,0.20000000000000018,8
7585,Maska,The Mask,1994,0,8,USA,"Fantasy, Komedia",2010-6-1,The Mask,1994,"fantasy, comedy",movie,The Mask,0,\N,101,"Comedy,Crime,Fantasy",6.9,322871,0,1.0999999999999996,7
758909,Jurassic World: Upadłe królestwo,Jurassic World: Fallen Kingdom,2018,0,7,USA,"Przygodowy, Sci-Fi",2018-6-13,Jurassic World: Fallen Kingdom,2018,"przygodowy, sci-fi",movie,Jurassic World: Fallen Kingdom,0,\N,128,"Action,Adventure,Sci-Fi",6.2,235165,0,0.7999999999999998,6
759,Gwiezdne wojny: Część IV - Nowa nadzieja,Star Wars,1977,0,4,USA,"Przygodowy, Sci-Fi",2010-6-1,Star Wars,1977,"przygodowy, sci-fi",movie,Star Wars: Episode IV - A New Hope,0,\N,121,"Action,Adventure,Fantasy",8.6,1154828,0,-4.6,9
760272,mother!,Mother!,2017,1,10,USA,Horror,2017-11-4,Mother!,2017,horror,movie,Mother!,0,\N,121,"Drama,Horror,Mystery",6.6,169955,0,3.4000000000000004,7
760651,Hotel Transylwania 3,Hotel Transylvania 3: Summer Vacation,2018,0,7,USA,"Animacja, Familijny, Komedia",2018-10-18,Hotel Transylvania 3: Summer Vacation,2018,"animacja, familijny, comedy",movie,Hotel Transylvania 3: Summer Vacation,0,\N,97,"Adventure,Animation,Comedy",6.3,47482,0,0.7000000000000002,6
767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2018-2-22,"Three Billboards Outside Ebbing, Missouri",2017,"drama, comedy, crime",movie,"Three Billboards Outside Ebbing, Missouri",0,\N,115,"Comedy,Crime,Drama",8.2,371991,0,-0.1999999999999993,8
767751,Przebudzenie dusz,Ghost Stories,2017,0,7,Wielka Brytania,Horror,2018-11-11,Ghost Stories,2017,horror,movie,Ghost Stories,0,\N,98,"Drama,Horror",6.4,26344,0,0.5999999999999996,6
767889,Lament,Gok-seong,2016,0,2,"USA, Korea Południowa",Horror,2017-2-18,Gok-seong,2016,horror,movie,The Wailing,0,\N,156,"Horror,Mystery,Thriller",7.4,39186,0,-5.4,7
769844,Na pokuszenie,The Beguiled,2017,0,7,USA,Dramat,2017-11-9,The Beguiled,2017,drama,movie,The Beguiled,0,\N,93,"Drama,Thriller",6.3,46087,0,0.7000000000000002,6
7705,Miasteczko Halloween,The Nightmare Before Christmas,1993,0,9,USA,"Animacja, Fantasy, Musical",2015-10-3,The Nightmare Before Christmas,1993,"animacja, fantasy, musical",movie,The Nightmare Before Christmas,0,\N,76,"Animation,Family,Fantasy",8.0,276157,0,1.0,8
772,Las Vegas Parano,Fear and Loathing in Las Vegas,1998,0,7,USA,"Dramat, Surrealistyczny, Komedia",2010-6-1,Fear and Loathing in Las Vegas,1998,"drama, surrealistyczny, comedy",movie,Fear and Loathing in Las Vegas,0,\N,118,"Adventure,Comedy,Drama",7.6,247295,0,-0.5999999999999996,8
772939,Aplik@cja,Bedeviled,2016,0,4,USA,Horror,2017-10-14,Bedeviled,2016,horror,movie,Bedeviled,0,\N,91,"Horror,Thriller",4.2,2575,0,-0.20000000000000018,4
7738,Raport mniejszości,Minority Report,2002,0,6,USA,"Thriller, Sci-Fi",2010-6-1,Minority Report,2002,"thriller, sci-fi",movie,Minority Report,0,\N,145,"Action,Crime,Mystery",7.6,480263,0,-1.5999999999999996,8
775228,Nigdy cię tu nie było,You Were Never Really Here,2017,0,8,"Francja, USA, Wielka Brytania","Dramat, Thriller",2018-5-5,You Were Never Really Here,2017,"drama, thriller",movie,You Were Never Really Here,0,\N,89,"Crime,Drama,Mystery",6.8,83554,0,1.2000000000000002,7
775970,Kształt wody,The Shape of Water,2017,0,5,USA,Fantasy,2018-3-5,The Shape of Water,2017,fantasy,movie,The Shape of Water,0,\N,123,"Adventure,Drama,Fantasy",7.3,330156,0,-2.3,7
776042,Winchester. Dom duchów,Winchester,2018,0,6,"Australia, USA",Horror,2018-2-17,Winchester,2018,horror,movie,Winchester,0,\N,99,"Biography,Drama,Fantasy",5.4,26258,0,0.5999999999999996,5
776316,Król Lew,The Lion King,2019,0,8,USA,"Animacja, Familijny, Przygodowy",2019-8-5,The Lion King,2019,"animacja, familijny, przygodowy",movie,The Lion King,0,\N,118,"Adventure,Animation,Drama",7.0,148188,0,1.0,7
777911,Agentka specjalnej troski,Raid dingue,2016,0,6,"Belgia, Francja","Komedia, Akcja",2019-9-19,Raid dingue,2016,"comedy, action",movie,R.A.I.D. Special Unit,0,\N,105,"Action,Comedy,Romance",5.5,2939,0,0.5,6
779305,To przychodzi po zmroku,It Comes at Night,2017,0,7,USA,Horror,2017-7-27,It Comes at Night,2017,horror,movie,It Comes At Night,0,\N,91,"Horror,Mystery",6.2,73769,0,0.7999999999999998,6
785620,Zabójcze maszyny,Mortal Engines,2018,0,5,"Nowa Zelandia, USA",Sci-Fi,2019-6-14,Mortal Engines,2018,sci-fi,movie,Mortal Engines,0,\N,128,"Action,Adventure,Fantasy",6.1,87357,0,-1.0999999999999996,6
790542,Avengers: Koniec gry,Avengers: Endgame,2019,0,5,USA,"Akcja, Sci-Fi",2019-5-23,Avengers: Endgame,2019,"action, sci-fi",movie,Avengers: Endgame,0,\N,181,"Action,Adventure,Drama",8.5,623490,0,-3.5,8
791088,Berek,Tag,2018,0,6,USA,Komedia,2018-7-26,Tag,2018,comedy,movie,Tag,0,\N,100,Comedy,6.5,95477,0,-0.5,6
795520,Źle się dzieje w El Royale,Bad Times at the El Royale,2018,0,4,USA,Thriller,2019-3-16,Bad Times at the El Royale,2018,thriller,movie,Bad Times at the El Royale,0,\N,141,"Crime,Drama,Mystery",7.1,107798,0,-3.0999999999999996,7
