ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,originalTitle,startYear,genre_eng
259945,Prestiż,The Prestige,2006,1,9,"USA, Wielka Brytania","Dramat, Thriller",2013-8-14,4.5,The Prestige,2006,"drama, thriller"
470600,Confessions of a Superhero,,2007,0,8,USA,Dokumentalny,2013-8-8,4.0,,2007,documentary
463226,Megamocny,Megamind,2010,0,4,USA,"Animacja, Familijny, Komedia, Sci-Fi",2013-7-30,2.0,Megamind,2010,"animacja, familijny, comedy, sci-fi"
240275,9,,2009,0,7,USA,"Animacja, Przygodowy, Sci-Fi",2013-7-30,3.5,,2009,"animacja, przygodowy, sci-fi"
680500,Michael Haneke. Zawód: reżyser,Michael Haneke - Porträt eines Film-Handwerkers,2013,0,6,"Austria, Francja","Biograficzny, Dokumentalny",2013-7-26,3.0,Michael Haneke - Porträt eines Film-Handwerkers,2013,"biographic, documentary"
97646,Maszyna śmierci,Death Machine,1994,0,4,Wielka Brytania,"Horror, Akcja, Sci-Fi",2013-7-26,2.0,Death Machine,1994,"horror, action, sci-fi"
33023,Odlotowa dziewczyna,Tank Girl,1995,0,2,USA,"Komedia, Akcja, Sci-Fi",2013-7-26,1.0,Tank Girl,1995,"comedy, action, sci-fi"
33076,Dealer,Pusher,1996,0,7,Dania,"Dramat, Sensacyjny",2013-7-25,3.5,Pusher,1996,"drama, sensacyjny"
305388,Człowiek ze stali,Man of Steel,2013,0,6,"Kanada, USA, Wielka Brytania","Akcja, Sci-Fi",2013-6-23,3.0,Man of Steel,2013,"action, sci-fi"
250272,Diabeł ubiera się u Prady,The Devil Wears Prada,2006,0,6,USA,"Dramat, Komedia",2013-6-20,3.0,The Devil Wears Prada,2006,"drama, comedy"
124098,Wesele,,2004,1,9,Polska,"Dramat, Komedia",2013-6-20,4.5,,2004,"drama, comedy"
609587,Rozstanie,Jodaeiye Nader az Simin,2011,0,8,Iran,Dramat,2013-6-19,4.0,Jodaeiye Nader az Simin,2011,drama
287740,Renesans,Renaissance,2006,0,5,"Francja, Luksemburg, Wielka Brytania","Animacja, Thriller, Akcja, Sci-Fi",2013-6-15,2.5,Renaissance,2006,"animacja, thriller, action, sci-fi"
428472,Jeż Jerzy,,2010,0,2,Polska,"Komedia obycz., Animacja dla dorosłych",2013-6-15,1.0,,2010,"komedia obycz., animacja dla dorosłych"
555859,Niebezpieczna metoda,A Dangerous Method,2011,0,8,"Kanada, Niemcy, Szwajcaria, Wielka Brytania","Biograficzny, Dramat",2013-6-7,4.0,A Dangerous Method,2011,"biographic, drama"
601499,Wstyd,Shame,2011,1,9,Wielka Brytania,Dramat,2013-6-7,4.5,Shame,2011,drama
107377,Mechanik,El Maquinista,2004,0,7,"Francja, Hiszpania, USA, Wielka Brytania","Dramat, Thriller",2013-6-7,3.5,El Maquinista,2004,"drama, thriller"
620541,Django,Django Unchained,2012,0,9,USA,Western,2013-5-29,4.5,Django Unchained,2012,western
391382,Valhalla: Mroczny wojownik,Valhalla Rising,2009,0,8,"Dania, Wielka Brytania","Dramat, Przygodowy",2013-5-29,4.0,Valhalla Rising,2009,"drama, przygodowy"
104010,Osada,The Village,2004,1,9,USA,Thriller,2013-5-18,4.5,The Village,2004,thriller
472258,Iron Sky,,2012,0,4,"Australia, Finlandia, Niemcy","Komedia, Akcja, Sci-Fi",2013-5-14,2.0,,2012,"comedy, action, sci-fi"
583390,Nietykalni,Intouchables,2011,0,7,Francja,"Biograficzny, Dramat, Komedia",2013-4-24,3.5,Intouchables,2011,"biographic, drama, comedy"
4185,Wielka draka w chińskiej dzielnicy,Big Trouble in Little China,1986,0,9,USA,"Fantasy, Komedia, Akcja",2013-4-24,4.5,Big Trouble in Little China,1986,"fantasy, comedy, action"
631979,Drogówka,,2013,0,8,Polska,"Kryminał, Obyczajowy",2013-4-24,4.0,,2013,"crime, drama"
639024,Spring Breakers,,2012,0,6,USA,"Dramat, Kryminał",2013-4-24,3.0,,2012,"drama, crime"
535756,Niepamięć,Oblivion,2013,1,9,USA,"Akcja, Sci-Fi",2013-4-20,4.5,Oblivion,2013,"action, sci-fi"
638502,It's Such a Beautiful Day,,2011,1,8,USA,"Animacja, Komedia, Krótkometrażowy",2013-4-19,4.0,,2011,"animacja, comedy, short"
208687,1408,,2007,0,6,USA,Horror,2013-3-22,3.0,,2007,horror
202908,Labirynt fauna,El laberinto del fauno,2006,1,8,"Hiszpania, Meksyk, USA","Dramat, Fantasy",2013-2-24,4.0,El laberinto del fauno,2006,"drama, fantasy"
1085,Blue Velvet,,1986,0,8,USA,Thriller,2012-10-19,4.0,,1986,thriller
216910,Inland Empire,,2006,0,8,"Francja, Polska, USA","Fantasy, Thriller",2012-7-10,4.0,,2006,"fantasy, thriller"
1084,Dzikość serca,Wild at Heart,1990,0,8,USA,"Kryminał, Romans",2012-7-10,4.0,Wild at Heart,1990,"crime, romance"
564694,Róża,,2011,1,9,Polska,Dramat,2012-7-10,4.5,,2011,drama
530950,Wszystkie odloty Cheyenne'a,This Must Be the Place,2011,1,9,"Francja, Irlandia, Włochy","Dramat, Komedia",2012-3-30,4.5,This Must Be the Place,2011,"drama, comedy"
629035,Kac Wawa,,2011,0,1,Polska,Komedia,2012-3-7,0.5,,2011,comedy
9136,Requiem dla snu,Requiem for a Dream,2000,1,7,USA,Dramat,2012-1-11,3.5,Requiem for a Dream,2000,drama
200092,Krwawy diament,Blood Diamond,2006,0,6,"Niemcy, USA",Dramat,2012-1-11,3.0,Blood Diamond,2006,drama
231725,Wszyscy jesteśmy Chrystusami,,2006,0,8,Polska,Dramat,2012-1-11,4.0,,2006,drama
92697,Skeczu z papugą nie będzie,Parrot Sketch Not Included: Twenty Years of Monty Python,1989,0,8,Wielka Brytania,Komedia,2012-1-11,4.0,Parrot Sketch Not Included: Twenty Years of Monty Python,1989,comedy
1253,Fargo,,1996,1,9,"USA, Wielka Brytania","Dramat, Thriller",2011-7-31,4.5,,1996,"drama, thriller"
120033,Kontrolerzy,Kontroll,2003,0,5,Węgry,"Dramat, Komedia",2011-7-13,2.5,Kontroll,2003,"drama, comedy"
7,Angielski pacjent,The English Patient,1996,1,8,"USA, Wielka Brytania","Melodramat, Wojenny",2011-7-13,4.0,The English Patient,1996,"melodramat, war"
470384,Dom zły,,2009,1,8,Polska,"Dramat, Kryminał",2011-7-13,4.0,,2009,"drama, crime"
1416,Straszny film,Scary Movie,2000,0,5,USA,Komedia,2011-7-13,2.5,Scary Movie,2000,comedy
95938,Gothika,,2003,0,6,USA,"Horror, Psychologiczny",2011-7-13,3.0,,2003,"horror, psychologiczny"
444424,I Love You Phillip Morris,,2009,0,6,"Francja, USA","Biograficzny, Dramat, Komedia",2011-7-5,3.0,,2009,"biographic, drama, comedy"
450915,Jestem na tak,Yes Man,2008,0,7,"Australia, USA",Komedia rom.,2011-7-5,3.5,Yes Man,2008,komedia rom.
671,Leon zawodowiec,Léon,1994,0,8,Francja,"Dramat, Kryminał",2011-7-5,4.0,Léon,1994,"drama, crime"
1456,Zmierzch bogów,La caduta degli dei (Götterdämmerung),1969,1,8,"Włochy, RFN","Dramat, Wojenny",2011-7-5,4.0,La caduta degli dei (Götterdämmerung),1969,"drama, war"
461946,Zapaśnik,The Wrestler,2008,0,8,"Francja, USA","Dramat obyczajowy, Sportowy",2011-7-5,4.0,The Wrestler,2008,"dramat obyczajowy, sportowy"
765,Happiness,,1998,1,8,USA,"Dramat, Komedia, Obyczajowy",2011-7-4,4.0,,1998,"drama, comedy, drama"
526137,Czarny łabędź,Black Swan,2010,0,7,USA,"Dramat, Psychologiczny",2011-6-12,3.5,Black Swan,2010,"drama, psychologiczny"
8335,Omen,The Omen,1976,0,8,"USA, Wielka Brytania",Horror,2011-6-12,4.0,The Omen,1976,horror
1046,Taksówkarz,Taxi Driver,1976,1,8,USA,Dramat,2011-1-15,4.0,Taxi Driver,1976,drama
990,Underground,,1995,1,9,"Czechy, Francja, Niemcy, Węgry, Bułgaria, Fed. Rep. Jugosławii","Dramat, Komedia, Wojenny",2011-1-14,4.5,,1995,"drama, comedy, war"
426062,Sherlock Holmes,,2009,0,5,"Niemcy, USA","Kryminał, Przygodowy",2011-1-14,2.5,,2009,"crime, przygodowy"
465818,Alicja w Krainie Czarów,Alice in Wonderland,2010,0,6,USA,"Familijny, Fantasy, Przygodowy",2011-1-14,3.0,Alice in Wonderland,2010,"familijny, fantasy, przygodowy"
123312,Ratatuj,Ratatouille,2007,0,4,USA,"Animacja, Familijny, Komedia",2011-1-14,2.0,Ratatouille,2007,"animacja, familijny, comedy"
33404,Shrek 2,,2004,0,5,USA,"Animacja, Familijny, Komedia",2011-1-4,2.5,,2004,"animacja, familijny, comedy"
1065,Władca Pierścieni: Drużyna Pierścienia,The Lord of the Rings: The Fellowship of the Ring,2001,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2011-1-4,3.0,The Lord of the Rings: The Fellowship of the Ring,2001,"fantasy, przygodowy"
31451,Władca Pierścieni: Dwie wieże,The Lord of the Rings: The Two Towers,2002,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2011-1-4,3.0,The Lord of the Rings: The Two Towers,2002,"fantasy, przygodowy"
464256,Wyspa tajemnic,Shutter Island,2010,0,9,USA,"Dramat, Thriller",2011-1-4,4.5,Shutter Island,2010,"drama, thriller"
107535,Madagaskar,Madagascar,2005,0,8,USA,"Animacja, Familijny",2011-1-4,4.0,Madagascar,2005,"animacja, familijny"
163597,300,,2006,0,6,USA,Dramat historyczny,2011-1-4,3.0,,2006,dramat historyczny
8625,Pełny magazynek,Full Metal Jacket,1987,1,9,"USA, Wielka Brytania","Dramat, Wojenny",2010-8-28,4.5,Full Metal Jacket,1987,"drama, war"
500891,Incepcja,Inception,2010,0,4,"USA, Wielka Brytania","Surrealistyczny, Thriller, Sci-Fi",2010-8-18,2.0,Inception,2010,"surrealistyczny, thriller, sci-fi"
347567,Młot,The Hammer,2007,0,7,USA,"Komedia, Sportowy",2010-8-3,3.5,The Hammer,2007,"comedy, sportowy"
6883,Królowa Margot,La reine Margot,1994,1,9,"Francja, Niemcy, Włochy",Dramat historyczny,2010-8-3,4.5,La reine Margot,1994,dramat historyczny
30641,"My, dzieci z dworca Zoo",Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,0,9,RFN,Dramat obyczajowy,2010-8-3,4.5,Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,dramat obyczajowy
279930,Kolejny gejowski film,Another Gay Movie,2006,0,2,USA,Komedia,2010-8-1,1.0,Another Gay Movie,2006,comedy
236351,Mroczny Rycerz,The Dark Knight,2008,0,9,"USA, Wielka Brytania","Akcja, Sci-Fi",2010-7-29,4.5,The Dark Knight,2008,"action, sci-fi"
99445,Iniemamocni,The Incredibles,2004,0,4,USA,"Animacja, Familijny, Komedia, Akcja",2010-6-19,2.0,The Incredibles,2004,"animacja, familijny, comedy, action"
225408,Czerwony Kapturek - Prawdziwa historia,Hoodwinked!,2005,0,6,USA,"Animacja, Familijny, Komedia",2010-6-19,3.0,Hoodwinked!,2005,"animacja, familijny, comedy"
35176,Skok przez płot,Over the Hedge,2006,0,7,USA,"Animacja, Familijny",2010-6-19,3.5,Over the Hedge,2006,"animacja, familijny"
620,Wyspa doktora Moreau,The Island of Dr. Moreau,1996,0,8,USA,"Thriller, Sci-Fi",2010-6-18,4.0,The Island of Dr. Moreau,1996,"thriller, sci-fi"
34773,Katedra,,2002,0,7,Polska,"Animacja, Krótkometrażowy",2010-6-9,3.5,,2002,"animacja, short"
11398,Upadek,Falling Down,1993,1,9,"Francja, USA, Wielka Brytania",Thriller,2010-6-9,4.5,Falling Down,1993,thriller
9509,Shrek,,2001,0,8,USA,"Animacja, Familijny, Komedia",2010-6-9,4.0,,2001,"animacja, familijny, comedy"
5188,Drabina Jakubowa,Jacob's Ladder,1990,0,4,USA,"Thriller, Psychologiczny",2010-6-9,2.0,Jacob's Ladder,1990,"thriller, psychologiczny"
208,Życie jest piękne,La vita è bella,1997,1,10,Włochy,"Dramat, Komedia, Wojenny",2010-6-9,5.0,La vita è bella,1997,"drama, comedy, war"
4713,Coś,The Thing,1982,0,8,USA,"Horror, Sci-Fi",2010-6-9,4.0,The Thing,1982,"horror, sci-fi"
467482,Biała wstążka,Das Weisse Band - Eine deutsche Kindergeschichte,2009,0,7,"Austria, Francja, Niemcy, Włochy",Dramat,2010-6-9,3.5,Das Weisse Band - Eine deutsche Kindergeschichte,2009,drama
53,Funny Games,,1997,1,9,Austria,Dramat,2010-6-9,4.5,,1997,drama
628,Matrix,The Matrix,1999,0,8,"Australia, USA","Akcja, Sci-Fi",2010-6-9,4.0,The Matrix,1999,"action, sci-fi"
239166,Aż poleje się krew,There Will Be Blood,2007,0,7,USA,Dramat obyczajowy,2010-6-9,3.5,There Will Be Blood,2007,dramat obyczajowy
1301,Skrzypek na dachu,Fiddler on the Roof,1971,0,8,USA,"Dramat, Musical",2010-6-9,4.0,Fiddler on the Roof,1971,"drama, musical"
11841,Władca Pierścieni: Powrót króla,The Lord of the Rings: The Return of the King,2003,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2010-6-9,3.0,The Lord of the Rings: The Return of the King,2003,"fantasy, przygodowy"
1060,Ostatnie kuszenie Chrystusa,The Last Temptation of Christ,1988,1,10,"Kanada, USA","Dramat, Religijny",2010-6-5,5.0,The Last Temptation of Christ,1988,"drama, religijny"
311861,Wściekłe pięści Węża,,2006,0,7,Polska,"Komedia, Akcja",2010-6-4,3.5,,2006,"comedy, action"
389424,"Sarnie żniwo, czyli pokusa statuetkowego szlaku",,2006,0,6,Polska,"Komedia, Sensacyjny",2010-6-4,3.0,,2006,"comedy, sensacyjny"
260505,Książę Persji: Piaski czasu,Prince of Persia: The Sands of Time,2010,0,6,USA,"Fantasy, Przygodowy",2010-6-3,3.0,Prince of Persia: The Sands of Time,2010,"fantasy, przygodowy"
681,Nic śmiesznego,,1995,0,8,Polska,"Dramat, Komedia",2010-6-2,4.0,,1995,"drama, comedy"
441997,Rock'N'Rolla,RocknRolla,2008,0,7,Wielka Brytania,Kryminał,2010-6-2,3.5,RocknRolla,2008,crime
452679,Poznaj moich Spartan,Meet the Spartans,2008,0,3,USA,Komedia,2010-6-2,1.5,Meet the Spartans,2008,comedy
470442,Generał Nil,,2009,0,5,Polska,"Biograficzny, Wojenny",2010-6-2,2.5,,2009,"biographic, war"
430428,Surogaci,Surrogates,2009,0,5,USA,"Thriller, Sci-Fi",2010-6-2,2.5,Surrogates,2009,"thriller, sci-fi"
732,Bardzo dziki Zachód,Wild Wild West,1999,0,5,USA,"Komedia, Western, Akcja",2010-6-2,2.5,Wild Wild West,1999,"comedy, western, action"
227672,Hot Fuzz - Ostre psy,Hot Fuzz,2007,0,8,"Francja, Wielka Brytania",Komedia kryminalna,2010-6-2,4.0,Hot Fuzz,2007,komedia kryminalna
11752,Wodny świat,Waterworld,1995,0,6,USA,"Przygodowy, Sci-Fi",2010-6-2,3.0,Waterworld,1995,"przygodowy, sci-fi"
115059,Oldboy,Oldeuboi,2003,0,8,Korea Południowa,Thriller,2010-6-2,4.0,Oldeuboi,2003,thriller
699,Sara,,1997,0,6,Polska,"Sensacyjny, Romans",2010-6-2,3.0,,1997,"sensacyjny, romance"
31508,Potwory i spółka,"Monsters, Inc.",2001,0,5,USA,"Animacja, Familijny, Komedia",2010-6-2,2.5,"Monsters, Inc.",2001,"animacja, familijny, comedy"
1192,Tato,,1995,0,9,Polska,Dramat obyczajowy,2010-6-2,4.5,,1995,dramat obyczajowy
99829,Hellboy,,2004,0,4,USA,"Fantasy, Akcja",2010-6-2,2.0,,2004,"fantasy, action"
32383,xXx,,2002,0,3,USA,Akcja,2010-6-2,1.5,,2002,action
1010,Top Gun,,1986,0,6,USA,"Sensacyjny, Romans",2010-6-2,3.0,,1986,"sensacyjny, romance"
34246,Rybki z ferajny,Shark Tale,2004,0,5,USA,"Animacja, Familijny, Komedia",2010-6-2,2.5,Shark Tale,2004,"animacja, familijny, comedy"
114960,The Grudge - Klątwa,The Grudge,2004,0,7,"Japonia, USA",Horror,2010-6-2,3.5,The Grudge,2004,horror
424416,Walkiria,Valkyrie,2008,0,6,"Niemcy, USA","Biograficzny, Dramat historyczny",2010-6-2,3.0,Valkyrie,2008,"biographic, dramat historyczny"
1001,Mission: Impossible,,1996,0,5,USA,Sensacyjny,2010-6-2,2.5,,1996,sensacyjny
137,Ogniem i mieczem,,1999,0,7,Polska,"Historyczny, Przygodowy",2010-6-2,3.5,,1999,"historical, przygodowy"
107555,Obcy kontra Predator,AVP: Alien vs. Predator,2004,0,5,"Czechy, Kanada, Niemcy, USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-2,2.5,AVP: Alien vs. Predator,2004,"action, sci-fi"
1272,Szklana pułapka 3,Die Hard: With a Vengeance,1995,0,5,USA,Sensacyjny,2010-6-2,2.5,Die Hard: With a Vengeance,1995,sensacyjny
260173,Numer 23,The Number 23,2007,0,8,USA,Thriller,2010-6-2,4.0,The Number 23,2007,thriller
534,Marsjanie atakują!,Mars Attacks!,1996,0,3,USA,"Sci-Fi, Czarna komedia",2010-6-2,1.5,Mars Attacks!,1996,"sci-fi, czarna komedia"
33027,Terminator 3: Bunt maszyn,Terminator 3: Rise of the Machines,2003,0,6,"Niemcy, USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-2,3.0,Terminator 3: Rise of the Machines,2003,"action, sci-fi"
108083,Królestwo niebieskie,Kingdom of Heaven,2005,0,3,"Hiszpania, Niemcy, USA, Wielka Brytania, Maroko",Dramat historyczny,2010-6-2,1.5,Kingdom of Heaven,2005,dramat historyczny
5507,Faceci w czerni,Men in Black,1997,0,5,USA,"Komedia, Sci-Fi",2010-6-2,2.5,Men in Black,1997,"comedy, sci-fi"
5289,Dzień Niepodległości,Independence Day,1996,0,3,USA,"Akcja, Sci-Fi",2010-6-2,1.5,Independence Day,1996,"action, sci-fi"
106112,Epoka lodowcowa 2: Odwilż,Ice Age 2: The Meltdown,2006,0,6,USA,"Animacja, Komedia, Przygodowy",2010-6-2,3.0,Ice Age 2: The Meltdown,2006,"animacja, comedy, przygodowy"
33996,Matrix Rewolucje,The Matrix Revolutions,2003,0,7,"Australia, USA","Akcja, Sci-Fi",2010-6-2,3.5,The Matrix Revolutions,2003,"action, sci-fi"
9641,Sok z żuka,Beetle Juice,1988,0,6,USA,"Fantasy, Czarna komedia",2010-6-1,3.0,Beetle Juice,1988,"fantasy, czarna komedia"
125973,Shrek Trzeci,Shrek the Third,2007,0,5,USA,"Animacja, Familijny, Komedia",2010-6-1,2.5,Shrek the Third,2007,"animacja, familijny, comedy"
525892,Galerianki,,2009,0,8,Polska,Dramat obyczajowy,2010-6-1,4.0,,2009,dramat obyczajowy
234006,Max Payne,,2008,0,2,"Kanada, USA","Kryminał, Akcja",2010-6-1,1.0,,2008,"crime, action"
624,Zagubiona autostrada,Lost Highway,1997,1,9,"Francja, USA","Dramat, Kryminał, Thriller",2010-6-1,4.5,Lost Highway,1997,"drama, crime, thriller"
1236,Co gryzie Gilberta Grape'a,What's Eating Gilbert Grape,1993,1,9,USA,Dramat,2010-6-1,4.5,What's Eating Gilbert Grape,1993,drama
998,Forrest Gump,,1994,1,9,USA,"Dramat, Komedia",2010-6-1,4.5,,1994,"drama, comedy"
96128,Szklana pułapka 4.0,Live Free or Die Hard,2007,0,4,"USA, Wielka Brytania",Sensacyjny,2010-6-1,2.0,Live Free or Die Hard,2007,sensacyjny
32362,"Złap mnie, jeśli potrafisz",Catch Me If You Can,2002,0,6,"Kanada, USA",Komedia kryminalna,2010-6-1,3.0,Catch Me If You Can,2002,komedia kryminalna
6721,Kevin sam w domu,Home Alone,1990,0,5,USA,"Familijny, Komedia",2010-6-1,2.5,Home Alone,1990,"familijny, comedy"
291383,"Borat: Podpatrzone w Ameryce, aby Kazachstan rósł w siłę, a ludzie żyli dostatniej",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,0,6,USA,Komedia,2010-6-1,3.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,comedy
9695,Spider-Man,,2002,0,4,USA,"Akcja, Sci-Fi",2010-6-1,2.0,,2002,"action, sci-fi"
399328,WALL·E,,2008,0,5,USA,"Animacja, Familijny, Sci-Fi",2010-6-1,2.5,,2008,"animacja, familijny, sci-fi"
103997,Skarb narodów,National Treasure,2004,0,3,USA,Przygodowy,2010-6-1,1.5,National Treasure,2004,przygodowy
107101,Constantine,,2005,0,4,"Niemcy, USA","Fantasy, Thriller",2010-6-1,2.0,,2005,"fantasy, thriller"
95892,Straszny film 3,Scary Movie 3,2003,0,3,"Kanada, USA",Komedia,2010-6-1,1.5,Scary Movie 3,2003,comedy
30768,Żandarm z St. Tropez,Le Gendarme de Saint-Tropez,1964,0,6,"Francja, Włochy",Komedia kryminalna,2010-6-1,3.0,Le Gendarme de Saint-Tropez,1964,komedia kryminalna
911,Human Traffic,,1999,1,8,"Irlandia, Wielka Brytania",Obyczajowy,2010-6-1,4.0,,1999,drama
1169,"Poszukiwany, poszukiwana",,1972,0,5,Polska,Komedia,2010-6-1,2.5,,1972,comedy
4812,"Cześć, Tereska",,2001,1,8,Polska,"Dramat, Psychologiczny",2010-6-1,4.0,,2001,"drama, psychologiczny"
1288,Gandhi,,1982,0,4,"Indie, Wielka Brytania","Biograficzny, Dramat",2010-6-1,2.0,,1982,"biographic, drama"
8774,Polowanie na Czerwony Październik,The Hunt for Red October,1990,0,5,USA,Sensacyjny,2010-6-1,2.5,The Hunt for Red October,1990,sensacyjny
30428,Frida,,2002,1,8,"Kanada, Meksyk, USA","Biograficzny, Dramat",2010-6-1,4.0,,2002,"biographic, drama"
896,Miś,,1980,0,5,Polska,Komedia,2010-6-1,2.5,,1980,comedy
30648,Straszny film 2,Scary Movie 2,2001,0,4,"Kanada, USA",Komedia,2010-6-1,2.0,Scary Movie 2,2001,comedy
312016,Testosteron,,2007,0,5,Polska,Komedia,2010-6-1,2.5,,2007,comedy
538,Między piekłem a niebem,What Dreams May Come,1998,0,8,"Nowa Zelandia, USA","Fantasy, Melodramat",2010-6-1,4.0,What Dreams May Come,1998,"fantasy, melodramat"
1008,Rain Man,,1988,1,9,USA,"Dramat, Komedia",2010-6-1,4.5,,1988,"drama, comedy"
468296,Slumdog. Milioner z ulicy,Slumdog Millionaire,2008,0,6,Wielka Brytania,Dramat,2010-6-1,3.0,Slumdog Millionaire,2008,drama
7961,Młodzi gniewni,Dangerous Minds,1995,1,8,USA,"Biograficzny, Dramat",2010-6-1,4.0,Dangerous Minds,1995,"biographic, drama"
31413,Dzień świra,,2002,1,10,Polska,"Dramat, Komedia, Psychologiczny",2010-6-1,5.0,,2002,"drama, comedy, psychologiczny"
547,Gwiezdne wojny: Część VI - Powrót Jedi,Star Wars: Episode VI - Return of the Jedi,1983,0,3,USA,"Przygodowy, Sci-Fi",2010-6-1,1.5,Star Wars: Episode VI - Return of the Jedi,1983,"przygodowy, sci-fi"
525,Gwiezdne wojny: Część V - Imperium kontratakuje,Star Wars: Episode V - The Empire Strikes Back,1980,0,3,USA,"Przygodowy, Sci-Fi",2010-6-1,1.5,Star Wars: Episode V - The Empire Strikes Back,1980,"przygodowy, sci-fi"
1214,Indiana Jones i Świątynia Zagłady,Indiana Jones and the Temple of Doom,1984,0,7,USA,Przygodowy,2010-6-1,3.5,Indiana Jones and the Temple of Doom,1984,przygodowy
5982,Gwiezdne wojny: Część III - Zemsta Sithów,Star Wars: Episode III - Revenge of the Sith,2005,0,5,USA,"Przygodowy, Sci-Fi",2010-6-1,2.5,Star Wars: Episode III - Revenge of the Sith,2005,"przygodowy, sci-fi"
520,Gwiezdne wojny: Część I - Mroczne widmo,Star Wars: Episode I - The Phantom Menace,1999,0,5,USA,"Przygodowy, Sci-Fi",2010-6-1,2.5,Star Wars: Episode I - The Phantom Menace,1999,"przygodowy, sci-fi"
759,Gwiezdne wojny: Część IV - Nowa nadzieja,Star Wars,1977,0,4,USA,"Przygodowy, Sci-Fi",2010-6-1,2.0,Star Wars,1977,"przygodowy, sci-fi"
33392,Indiana Jones i Królestwo Kryształowej Czaszki,Indiana Jones and the Kingdom of the Crystal Skull,2008,0,5,USA,Przygodowy,2010-6-1,2.5,Indiana Jones and the Kingdom of the Crystal Skull,2008,przygodowy
1216,Poszukiwacze zaginionej Arki,Raiders of the Lost Ark,1981,0,8,USA,Przygodowy,2010-6-1,4.0,Raiders of the Lost Ark,1981,przygodowy
31419,Helikopter w ogniu,Black Hawk Down,2001,0,8,"USA, Wielka Brytania","Dramat, Wojenny",2010-6-1,4.0,Black Hawk Down,2001,"drama, war"
5421,Wróg u bram,Enemy at the Gates,2001,0,6,"Irlandia, Niemcy, USA, Wielka Brytania","Dramat, Wojenny",2010-6-1,3.0,Enemy at the Gates,2001,"drama, war"
106376,Batman - Początek,Batman Begins,2005,0,7,"USA, Wielka Brytania","Akcja, Sci-Fi",2010-6-1,3.5,Batman Begins,2005,"action, sci-fi"
1104,Dziecko Rosemary,Rosemary's Baby,1968,1,9,USA,"Horror, Psychologiczny",2010-6-1,4.5,Rosemary's Baby,1968,"horror, psychologiczny"
1013,Dracula,,1992,0,8,USA,Horror,2010-6-1,4.0,,1992,horror
5994,Głupi i głupszy,Dumb & Dumber,1994,0,5,USA,Komedia,2010-6-1,2.5,Dumb & Dumber,1994,comedy
1298,Patton,,1970,0,5,USA,"Biograficzny, Dramat, Wojenny",2010-6-1,2.5,,1970,"biographic, drama, war"
1109,Matnia,Cul-de-sac,1966,0,7,Wielka Brytania,"Dramat, Komedia",2010-6-1,3.5,Cul-de-sac,1966,"drama, comedy"
107404,Piraci z Karaibów: Skrzynia umarlaka,Pirates of the Caribbean: Dead Man's Chest,2006,0,5,USA,"Fantasy, Przygodowy",2010-6-1,2.5,Pirates of the Caribbean: Dead Man's Chest,2006,"fantasy, przygodowy"
3690,Ace Ventura: Psi detektyw,Ace Ventura: Pet Detective,1994,0,7,USA,Komedia,2010-6-1,3.5,Ace Ventura: Pet Detective,1994,comedy
121760,Piraci z Karaibów: Na krańcu świata,Pirates of the Caribbean: At World's End,2007,0,5,USA,"Fantasy, Przygodowy",2010-6-1,2.5,Pirates of the Caribbean: At World's End,2007,"fantasy, przygodowy"
1221,Imperium Słońca,Empire of the Sun,1987,0,6,USA,"Dramat, Wojenny",2010-6-1,3.0,Empire of the Sun,1987,"drama, war"
37309,Piraci z Karaibów: Klątwa Czarnej Perły,Pirates of the Caribbean: The Curse of the Black Pearl,2003,0,5,USA,"Fantasy, Przygodowy",2010-6-1,2.5,Pirates of the Caribbean: The Curse of the Black Pearl,2003,"fantasy, przygodowy"
825,Szósty zmysł,The Sixth Sense,1999,0,4,USA,Thriller,2010-6-1,2.0,The Sixth Sense,1999,thriller
1049,Urodzeni mordercy,Natural Born Killers,1994,0,7,USA,"Dramat, Thriller, Romans",2010-6-1,3.5,Natural Born Killers,1994,"drama, thriller, romance"
1007,Urodzony 4 lipca,Born on the Fourth of July,1989,1,9,USA,"Biograficzny, Dramat",2010-6-1,4.5,Born on the Fourth of July,1989,"biographic, drama"
187,Titanic,,1997,0,8,USA,"Melodramat, Katastroficzny",2010-6-1,4.0,,1997,"melodramat, disaster"
994,Obcy - decydujące starcie,Aliens,1986,0,6,USA,"Horror, Sci-Fi",2010-6-1,3.0,Aliens,1986,"horror, sci-fi"
179,Szeregowiec Ryan,Saving Private Ryan,1998,0,3,USA,"Dramat, Wojenny",2010-6-1,1.5,Saving Private Ryan,1998,"drama, war"
