tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt1334260,movie,Never Let Me Go,Never Let Me Go,0,2010,\N,103,"Drama,Romance,Sci-Fi",7.1,132233,502884,Nie opuszczaj mnie,Never Let Me Go,2010,0,7,"USA, Wielka Brytania","Melodramat, Sci-Fi",2013-4-19,3.5,"melodramat, sci-fi",0,-0.09999999999999964,7
tt1315962,movie,Leaving,Partir,0,2009,\N,85,"Drama,Romance",6.2,3869,502896,Odchodząc,Partir,2009,0,8,Francja,Melodramat,2012-6-16,4.0,melodramat,0,1.7999999999999998,6
tt1389072,movie,Downsizing,Downsizing,0,2017,\N,135,"Drama,Sci-Fi",5.7,85014,503386,Pomniejszenie,Downsizing,2017,0,5,USA,"Dramat, Komedia, Sci-Fi",2018-8-12,2.5,"drama, comedy, sci-fi",0,-0.7000000000000002,6
tt1392170,movie,The Hunger Games,The Hunger Games,0,2012,\N,142,"Action,Adventure,Sci-Fi",7.2,808354,504776,Igrzyska śmierci,The Hunger Games,2012,0,6,USA,"Akcja, Sci-Fi",2012-4-10,3.0,"action, sci-fi",0,-1.2000000000000002,7
tt1216520,movie,Womb,Womb,0,2010,\N,111,"Drama,Romance,Sci-Fi",6.4,12770,505181,Łono,Womb,2010,0,5,"Francja, Niemcy, Węgry","Melodramat, Sci-Fi",2013-3-24,2.5,"melodramat, sci-fi",0,-1.4000000000000004,6
tt1308728,movie,The Happytime Murders,The Happytime Murders,0,2018,\N,91,"Action,Comedy,Crime",5.4,20915,505949,Rozpruci na śmierć,The Happytime Murders,2018,0,5,USA,Komedia kryminalna,2018-12-30,2.5,komedia kryminalna,0,-0.40000000000000036,5
tt1399683,movie,Winter's Bone,Winter's Bone,0,2010,\N,100,"Drama,Mystery",7.2,130022,506388,Do szpiku kości,Winter's Bone,2010,0,7,USA,"Dramat, Thriller",2012-1-24,3.5,"drama, thriller",0,-0.20000000000000018,7
tt1345836,movie,The Dark Knight Rises,The Dark Knight Rises,0,2012,\N,164,"Action,Thriller",8.4,1427819,506756,Mroczny Rycerz powstaje,The Dark Knight Rises,2012,0,5,"USA, Wielka Brytania","Akcja, Sci-Fi",2012-8-6,2.5,"action, sci-fi",0,-3.4000000000000004,8
tt1045658,movie,Silver Linings Playbook,Silver Linings Playbook,0,2012,\N,122,"Comedy,Drama,Romance",7.7,632267,506803,Poradnik pozytywnego myślenia,Silver Linings Playbook,2012,0,7,USA,"Dramat, Komedia",2013-3-3,3.5,"drama, comedy",0,-0.7000000000000002,8
tt1407084,movie,Twelve,Twelve,0,2010,\N,93,"Action,Crime,Drama",5.7,11633,506883,Odlot,Twelve,2010,0,3,"Francja, USA","Dramat, Thriller",2012-4-20,1.5,"drama, thriller",0,-2.7,6
tt1409024,movie,Men in Black 3,Men in Black 3,0,2012,\N,106,"Action,Adventure,Comedy",6.8,319622,506891,Faceci w czerni 3,Men in Black 3,2012,0,6,USA,"Komedia, Sci-Fi",2012-6-21,3.0,"comedy, sci-fi",0,-0.7999999999999998,7
tt1343092,movie,The Great Gatsby,The Great Gatsby,0,2013,\N,143,"Drama,Romance",7.3,445632,506934,Wielki Gatsby,The Great Gatsby,2013,0,6,"Australia, USA",Melodramat,2013-9-18,3.0,melodramat,0,-1.2999999999999998,7
tt1392214,movie,Prisoners,Prisoners,0,2013,\N,153,"Crime,Drama,Mystery",8.1,546828,507169,Labirynt,Prisoners,2013,0,8,USA,Thriller,2013-10-5,4.0,thriller,0,-0.09999999999999964,8
tt1234719,movie,Red Dawn,Red Dawn,0,2012,\N,93,"Action,Adventure,Crime",5.4,70801,510953,Czerwony świt,Red Dawn,2012,0,3,USA,Akcja,2013-11-22,1.5,action,0,-2.4000000000000004,5
tt1340138,movie,Terminator Genisys,Terminator Genisys,0,2015,\N,126,"Action,Adventure,Sci-Fi",6.4,245102,512784,Terminator: Genisys,Terminator Genisys,2015,0,5,USA,"Akcja, Sci-Fi",2015-8-14,2.5,"action, sci-fi",0,-1.4000000000000004,6
tt1430132,movie,The Wolverine,The Wolverine,0,2013,\N,126,"Action,Adventure,Sci-Fi",6.7,410833,515048,Wolverine,The Wolverine,2013,0,6,"USA, Wielka Brytania","Akcja, Sci-Fi",2013-9-3,3.0,"action, sci-fi",0,-0.7000000000000002,7
tt1379182,movie,Dogtooth,Kynodontas,0,2009,\N,97,"Drama,Thriller",7.3,72476,517114,Kieł,Kynodontas,2009,0,6,Grecja,Dramat,2012-7-1,3.0,drama,0,-1.2999999999999998,7
tt1284575,movie,Bad Teacher,Bad Teacher,0,2011,\N,92,"Comedy,Romance",5.6,184925,520943,Zła kobieta,Bad Teacher,2011,0,3,USA,Komedia,2011-9-1,1.5,comedy,0,-2.5999999999999996,6
tt1433822,movie,The Apparition,The Apparition,0,2012,\N,83,"Horror,Thriller",4.1,18402,521098,Zjawy,The Apparition,2012,0,3,USA,Horror,2012-12-31,1.5,horror,0,-1.0999999999999996,4
tt1408101,movie,Star Trek Into Darkness,Star Trek Into Darkness,0,2013,\N,132,"Action,Adventure,Sci-Fi",7.7,450888,521206,W ciemność. Star Trek,Star Trek Into Darkness,2013,0,6,USA,"Akcja, Sci-Fi",2013-6-2,3.0,"action, sci-fi",0,-1.7000000000000002,8
tt1440728,movie,The American,The American,0,2010,\N,105,"Crime,Drama,Thriller",6.3,88234,522361,Amerykanin,The American,2010,0,5,USA,"Dramat, Thriller",2018-3-6,2.5,"drama, thriller",0,-1.2999999999999998,6
tt1321511,movie,Oldboy,Oldboy,0,2013,\N,104,"Action,Drama,Mystery",5.7,64911,523002,Oldboy. Zemsta jest cierpliwa,Oldboy,2013,0,5,USA,Thriller,2014-4-7,2.5,thriller,0,-0.7000000000000002,6
tt1446714,movie,Prometheus,Prometheus,0,2012,\N,124,"Adventure,Mystery,Sci-Fi",7.0,547752,523230,Prometeusz,Prometheus,2012,0,7,"USA, Wielka Brytania","Horror, Sci-Fi",2012-7-24,3.5,"horror, sci-fi",0,0.0,7
tt1866249,movie,The Sessions,The Sessions,0,2012,\N,95,"Biography,Comedy,Drama",7.2,40240,524303,Sesje,The Sessions,2012,0,8,USA,"Dramat, Komedia, Romans",2013-2-5,4.0,"drama, comedy, romance",0,0.7999999999999998,7
tt1417075,movie,In Darkness,In Darkness,0,2011,\N,145,"Drama,War",7.3,9538,525620,W ciemności,In Darkness,2011,0,6,"Kanada, Niemcy, Polska","Dramat, Wojenny",2012-2-6,3.0,"drama, war",0,-1.2999999999999998,7
tt0947798,movie,Black Swan,Black Swan,0,2010,\N,108,"Drama,Thriller",8.0,664325,526137,Czarny łabędź,Black Swan,2010,0,7,USA,"Dramat, Psychologiczny",2016-11-8,3.5,"drama, psychologiczny",0,-1.0,8
tt1454505,movie,Lapland Odyssey,Napapiirin sankarit,0,2010,\N,92,"Comedy,Drama,Romance",6.9,5519,526285,Lapońska odyseja,Napapiirin sankarit,2010,0,3,"Finlandia, Irlandia, Szwecja","Dramat, Komedia, Romans",2012-7-1,1.5,"drama, comedy, romance",0,-3.9000000000000004,7
tt1452628,movie,Vanishing on 7th Street,Vanishing on 7th Street,0,2010,\N,92,"Horror,Mystery,Thriller",4.9,24281,526365,Zniknięcie na 7. ulicy,Vanishing on 7th Street,2010,0,2,USA,Horror,2013-12-14,1.0,horror,0,-2.9000000000000004,5
tt1355683,movie,Black Mass,Black Mass,0,2015,\N,123,"Biography,Crime,Drama",6.9,159467,527134,Pakt z diabłem,Black Mass,2015,0,6,"USA, Wielka Brytania","Dramat, Kryminał",2016-1-14,3.0,"drama, crime",0,-0.9000000000000004,7
tt1124035,movie,The Ides of March,The Ides of March,0,2011,\N,101,"Drama,Thriller",7.1,209453,530029,Idy marcowe,The Ides of March,2011,0,7,USA,"Dramat, Polityczny",2011-12-30,3.5,"drama, polityczny",0,-0.09999999999999964,7
tt1440345,movie,This Must Be the Place,This Must Be the Place,0,2011,\N,118,"Comedy,Drama",6.7,31061,530950,Wszystkie odloty Cheyenne'a,This Must Be the Place,2011,0,8,"Francja, Irlandia, Włochy","Dramat, Komedia",2012-3-20,4.0,"drama, comedy",0,1.2999999999999998,7
tt1407065,movie,The Moth Diaries,The Moth Diaries,0,2011,\N,82,"Drama,Fantasy,Horror",4.9,6097,535232,Internat,The Moth Diaries,2011,0,4,"Irlandia, Kanada",Horror,2013-3-6,2.0,horror,0,-0.9000000000000004,5
tt1483013,movie,Oblivion,Oblivion,0,2013,\N,124,"Action,Adventure,Sci-Fi",7.0,463818,535756,Niepamięć,Oblivion,2013,0,3,USA,"Akcja, Sci-Fi",2013-8-5,1.5,"action, sci-fi",0,-4.0,7
tt1462041,movie,Dream House,Dream House,0,2011,\N,84,"Drama,Mystery,Thriller",6.0,60775,536312,Dom snów,Dream House,2011,0,3,USA,Thriller,2011-10-24,1.5,thriller,0,-3.0,6
tt1668200,movie,Sarah's Key,Elle s'appelait Sarah,0,2010,\N,111,"Drama,War",7.5,15339,536707,Klucz Sary,Elle s'appelait Sarah,2010,0,6,Francja,"Dramat, Wojenny",2013-12-12,3.0,"drama, war",0,-1.5,8
tt1306980,movie,50/50,50/50,0,2011,\N,100,"Comedy,Drama,Romance",7.6,305160,537177,Pół na pół,50/50,2011,0,6,USA,"Dramat, Komedia",2012-12-27,3.0,"drama, comedy",0,-1.5999999999999996,8
tt1314655,movie,Devil,Devil,0,2010,\N,80,"Horror,Mystery,Thriller",6.2,124161,538571,Diabeł,Devil,2010,0,7,USA,Horror,2016-11-15,3.5,horror,0,0.7999999999999998,6
tt1499658,movie,Horrible Bosses,Horrible Bosses,0,2011,\N,98,"Comedy,Crime",6.9,405463,541045,Szefowie wrogowie,Horrible Bosses,2011,0,2,USA,Komedia kryminalna,2011-10-17,1.0,komedia kryminalna,0,-4.9,7
tt1436568,movie,Assassination Games,Assassination Games,0,2011,\N,101,"Action,Crime,Drama",6.2,16000,541346,Krzyżowy ogień,Assassination Games,2011,0,5,USA,"Thriller, Akcja",2012-2-20,2.5,"thriller, action",0,-1.2000000000000002,6
tt1189340,movie,The Lincoln Lawyer,The Lincoln Lawyer,0,2011,\N,118,"Crime,Drama,Thriller",7.3,200712,544006,Prawnik z Lincolna,The Lincoln Lawyer,2011,0,7,USA,"Kryminał, Thriller",2011-10-22,3.5,"crime, thriller",0,-0.2999999999999998,7
tt0448022,movie,A Bird of the Air,A Bird of the Air,0,2011,\N,108,"Drama,Romance",6.6,1101,544030,Ptactwo powietrzne,A Bird of the Air,2011,0,7,USA,Melodramat,2013-2-5,3.5,melodramat,0,0.40000000000000036,7
tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,0,2010,\N,108,"Horror,Thriller",6.3,71316,544183,Bez litości,I Spit on Your Grave,2010,0,6,USA,Thriller,2012-2-4,3.0,thriller,0,-0.2999999999999998,6
tt1524575,movie,The Vatican Tapes,The Vatican Tapes,0,2015,\N,91,"Horror,Thriller",5.0,15278,544699,Taśmy Watykanu,The Vatican Tapes,2015,0,4,USA,Horror,2018-5-1,2.0,horror,0,-1.0,5
tt1532503,movie,Beginners,Beginners,0,2010,\N,105,"Comedy,Drama,Romance",7.2,84897,545488,Debiutanci,Beginners,2010,0,8,USA,"Dramat, Komedia",2011-8-8,4.0,"drama, comedy",0,0.7999999999999998,7
tt1448755,movie,Killer Elite,Killer Elite,0,2011,\N,116,"Action,Thriller",6.5,119488,545796,Elita zabójców,Killer Elite,2011,0,5,"Australia, USA","Thriller, Akcja",2011-10-11,2.5,"thriller, action",0,-1.5,6
tt1528071,movie,Horns,Horns,0,2013,\N,120,"Crime,Drama,Fantasy",6.5,72287,546202,Rogi,Horns,2013,0,6,"Kanada, USA",Horror,2014-11-5,3.0,horror,0,-0.5,6
tt1483324,movie,At Middleton,At Middleton,0,2013,\N,99,"Comedy,Romance",6.5,7414,546757,Dzień w Middleton,At Middleton,2013,0,6,USA,Romans,2013-9-11,3.0,romance,0,-0.5,6
tt1542344,movie,127 Hours,127 Hours,0,2010,\N,94,"Biography,Drama",7.6,331404,546975,127 godzin,127 Hours,2010,0,6,"USA, Wielka Brytania",Dramat,2018-9-13,3.0,drama,0,-1.5999999999999996,8
tt1535612,movie,The Son of No One,The Son of No One,0,2011,\N,90,"Action,Crime,Drama",5.1,15961,548338,Sprawa zamknięta,The Son of No One,2011,0,5,USA,"Dramat, Kryminał, Thriller",2011-12-27,2.5,"drama, crime, thriller",0,-0.09999999999999964,5
tt1437358,movie,Sleep Tight,Mientras duermes,0,2011,\N,102,"Drama,Horror,Thriller",7.2,34956,548865,Słodkich snów,Mientras duermes,2011,0,7,Hiszpania,Thriller,2012-6-10,3.5,thriller,0,-0.20000000000000018,7
tt1205537,movie,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,0,2014,\N,105,"Action,Drama,Thriller",6.2,117317,551146,Jack Ryan: Teoria chaosu,Jack Ryan: Shadow Recruit,2014,0,3,"Rosja, USA","Thriller, Akcja",2014-6-7,1.5,"thriller, action",0,-3.2,6
tt1568343,movie,The Humbling,The Humbling,0,2014,\N,112,"Comedy,Drama,Romance",5.6,6050,555270,Upokorzenie,The Humbling,2014,0,6,"USA, Włochy","Dramat, Komedia",2015-8-17,3.0,"drama, comedy",0,0.40000000000000036,6
tt1587310,movie,Maleficent,Maleficent,0,2014,\N,97,"Action,Adventure,Family",7.0,321359,557330,Czarownica,Maleficent,2014,0,7,USA,"Familijny, Fantasy",2014-9-21,3.5,"familijny, fantasy",0,0.0,7
tt1567437,movie,The Voices,The Voices,0,2014,\N,103,"Comedy,Crime,Horror",6.4,49891,557434,Głosy,The Voices,2014,0,6,"Niemcy, USA","Thriller, Komedia kryminalna",2015-11-28,3.0,"thriller, komedia kryminalna",0,-0.40000000000000036,6
tt1549572,movie,Another Earth,Another Earth,0,2011,\N,92,"Drama,Romance,Sci-Fi",7.0,87275,557992,Druga Ziemia,Another Earth,2011,0,5,USA,"Dramat, Sci-Fi",2011-11-13,2.5,"drama, sci-fi",0,-2.0,7
tt1530509,movie,The Human Centipede II (Full Sequence),The Human Centipede II (Full Sequence),0,2011,\N,91,Horror,3.8,33630,558111,Ludzka stonoga 2,The Human Centipede II (Full Sequence),2011,0,6,USA,Horror,2013-8-3,3.0,horror,0,2.2,4
tt1355644,movie,Passengers,Passengers,0,2016,\N,116,"Drama,Romance,Sci-Fi",7.0,322875,558175,Pasażerowie,Passengers,2016,0,5,USA,"Przygodowy, Sci-Fi",2017-1-5,2.5,"przygodowy, sci-fi",0,-2.0,7
tt1318514,movie,Rise of the Planet of the Apes,Rise of the Planet of the Apes,0,2011,\N,105,"Action,Drama,Sci-Fi",7.6,480298,558709,Geneza planety małp,Rise of the Planet of the Apes,2011,0,6,USA,"Dramat, Akcja, Sci-Fi",2011-8-9,3.0,"drama, action, sci-fi",0,-1.5999999999999996,8
tt1582271,movie,The Good Doctor,The Good Doctor,0,2011,\N,91,"Drama,Thriller",5.5,6123,558718,Dobry doktor,The Good Doctor,2011,0,6,USA,"Dramat, Thriller",2013-2-5,3.0,"drama, thriller",0,0.5,6
tt1595656,movie,To the Wonder,To the Wonder,0,2012,\N,112,"Drama,Romance",5.9,25892,559315,Wątpliwości,To the Wonder,2012,0,4,USA,Melodramat,2014-11-29,2.0,melodramat,0,-1.9000000000000004,6
tt1598778,movie,Contagion,Contagion,0,2011,\N,106,"Action,Drama,Sci-Fi",6.6,204784,559895,Contagion - Epidemia strachu,Contagion,2011,0,6,"USA, Zjednoczone Emiraty Arabskie","Dramat, Sci-Fi",2011-11-2,3.0,"drama, sci-fi",0,-0.5999999999999996,7
tt1590193,movie,The Commuter,The Commuter,0,2018,\N,105,"Action,Mystery,Thriller",6.3,90602,560109,Pasażer,The Commuter,2018,0,6,"USA, Wielka Brytania",Thriller,2018-4-29,3.0,thriller,0,-0.2999999999999998,6
tt1488606,movie,Triple Frontier,Triple Frontier,0,2019,\N,125,"Action,Adventure,Crime",6.5,86759,560560,Potrójna granica,Triple Frontier,2019,0,2,USA,Kryminał,2019-4-5,1.0,crime,0,-4.5,6
tt1486192,movie,The Raven,The Raven,0,2012,\N,110,"Crime,Mystery,Thriller",6.4,80423,561591,Kruk. Zagadka zbrodni,The Raven,2012,0,5,"Hiszpania, USA, Węgry, Serbia",Thriller,2012-7-18,2.5,thriller,0,-1.4000000000000004,6
tt1605783,movie,Midnight in Paris,Midnight in Paris,0,2011,\N,94,"Comedy,Fantasy,Romance",7.7,364755,562509,O północy w Paryżu,Midnight in Paris,2011,0,5,"Hiszpania, USA","Fantasy, Komedia rom.",2011-9-5,2.5,"fantasy, komedia rom.",0,-2.7,8
tt1361318,movie,Good People,Good People,0,2014,\N,90,"Action,Crime,Thriller",5.5,14701,562579,Dobrzy ludzie,Good People,2014,0,3,"Dania, Szwecja, USA, Wielka Brytania",Thriller,2014-12-11,1.5,thriller,0,-2.5,6
tt1535970,movie,The Ledge,The Ledge,0,2011,\N,101,"Drama,Romance,Thriller",6.5,18027,562677,Punkt zwrotny,The Ledge,2011,0,3,"Niemcy, USA, Arabia Saudyjska","Dramat, Thriller",2018-4-2,1.5,"drama, thriller",0,-3.5,6
tt1384927,movie,Death of a Superhero,Death of a Superhero,0,2011,\N,97,Drama,7.1,3281,562867,Śmierć superbohatera,Death of a Superhero,2011,0,7,"Irlandia, Niemcy","Animacja, Dramat",2013-8-4,3.5,"animacja, drama",0,-0.09999999999999964,7
tt1596345,movie,Pawn Sacrifice,Pawn Sacrifice,0,2014,\N,115,"Biography,Drama,Sport",7.0,36363,563486,Pionek,Pawn Sacrifice,2014,0,5,USA,"Biograficzny, Dramat",2017-8-31,2.5,"biographic, drama",0,-2.0,7
tt1531663,movie,Everything Must Go,Everything Must Go,0,2010,\N,97,Drama,6.4,46401,563921,Na sprzedaż,Everything Must Go,2010,0,6,USA,"Dramat, Komedia",2012-1-10,3.0,"drama, comedy",0,-0.40000000000000036,6
tt1570728,movie,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",0,2011,\N,118,"Comedy,Drama,Romance",7.4,446279,564225,"Kocha, lubi, szanuje","Crazy, Stupid, Love.",2011,0,6,USA,"Dramat, Komedia, Romans",2012-7-11,3.0,"drama, comedy, romance",0,-1.4000000000000004,7
