ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,originalTitle,startYear,genre_eng
657591,Droga przez Teksas,Prince Avalanche,2013,0,7,USA,"Dramat, Komedia",2014-9-21,3.5,Prince Avalanche,2013,"drama, comedy"
648127,Casanova po przejściach,Fading Gigolo,2013,0,6,USA,Komedia,2014-9-21,3.0,Fading Gigolo,2013,comedy
107974,Monster,,2003,0,9,"Niemcy, USA","Biograficzny, Dramat",2014-9-21,4.5,,2003,"biographic, drama"
655880,Ostatnia szansa Matta,Matt's Chance,2013,0,5,USA,"Dramat, Komedia",2014-9-21,2.5,Matt's Chance,2013,"drama, comedy"
557330,Czarownica,Maleficent,2014,0,7,USA,"Familijny, Fantasy",2014-9-21,3.5,Maleficent,2014,"familijny, fantasy"
651592,Miasta miłości,Third Person,2013,0,5,"Belgia, Francja, Niemcy, USA, Wielka Brytania",Melodramat,2014-9-21,2.5,Third Person,2013,melodramat
661817,Grand Budapest Hotel,The Grand Budapest Hotel,2014,0,8,"Niemcy, USA","Dramat, Komedia",2014-9-18,4.0,The Grand Budapest Hotel,2014,"drama, comedy"
687690,Inna kobieta,The Other Woman,2014,0,3,USA,Komedia,2014-9-16,1.5,The Other Woman,2014,comedy
154668,Facet z ogłoszenia,Must Love Dogs,2005,0,5,USA,Komedia rom.,2014-9-15,2.5,Must Love Dogs,2005,komedia rom.
11173,Tramwaj zwany pożądaniem,A Streetcar Named Desire,1951,0,4,USA,Dramat,2014-9-15,2.0,A Streetcar Named Desire,1951,drama
663000,Teoria wszystkiego,The Zero Theorem,2013,0,3,"Francja, USA, Wielka Brytania, Rumunia","Dramat, Fantasy",2014-9-13,1.5,The Zero Theorem,2013,"drama, fantasy"
104543,Bezdroża,Sideways,2004,0,7,USA,"Dramat, Komedia, Romans",2014-9-11,3.5,Sideways,2004,"drama, comedy, romance"
8171,Noc na Ziemi,Night on Earth,1991,0,7,"Francja, Japonia, Niemcy, USA, Wielka Brytania","Dramat, Komedia, Nowele filmowe",2014-9-3,3.5,Night on Earth,1991,"drama, comedy, nowele filmowe"
31831,K-PAX,,2001,0,7,"Niemcy, USA",Dramat,2014-9-1,3.5,,2001,drama
627173,Bardzo poszukiwany człowiek,A Most Wanted Man,2014,0,7,"Niemcy, USA, Wielka Brytania",Thriller,2014-8-26,3.5,A Most Wanted Man,2014,thriller
500687,Jack uczy się pływać,Jack Goes Boating,2010,0,8,USA,"Dramat, Komedia, Romans",2014-8-26,4.0,Jack Goes Boating,2010,"drama, comedy, romance"
595571,Łowca,The Hunter,2011,0,6,Australia,"Dramat, Przygodowy",2014-8-25,3.0,The Hunter,2011,"drama, przygodowy"
601430,Sabotaż,Sabotage,2014,0,3,USA,"Thriller, Akcja",2014-8-25,1.5,Sabotage,2014,"thriller, action"
565162,Godzilla,,2014,0,3,"Japonia, USA","Akcja, Sci-Fi",2014-8-24,1.5,,2014,"action, sci-fi"
656289,72 godziny,3 Days to Kill,2014,0,3,"Francja, USA",Sensacyjny,2014-8-18,1.5,3 Days to Kill,2014,sensacyjny
687712,Lucy,,2014,0,4,Francja,"Akcja, Sci-Fi",2014-8-17,2.0,,2014,"action, sci-fi"
663958,Niezniszczalni 3,The Expendables 3,2014,0,5,"Francja, USA, Bułgaria",Akcja,2014-8-17,2.5,The Expendables 3,2014,action
603080,Legendy ringu,Grudge Match,2013,0,4,USA,"Komedia, Sportowy",2014-7-31,2.0,Grudge Match,2013,"comedy, sportowy"
615202,Kapitan Ameryka: Zimowy Żołnierz,Captain America: The Winter Soldier,2014,0,5,USA,"Akcja, Sci-Fi",2014-7-31,2.5,Captain America: The Winter Soldier,2014,"action, sci-fi"
376118,Pan Peabody i Sherman,Mr. Peabody & Sherman,2014,0,7,USA,"Animacja, Familijny, Przygodowy",2014-7-29,3.5,Mr. Peabody & Sherman,2014,"animacja, familijny, przygodowy"
577622,Na skraju jutra,Edge of Tomorrow,2014,0,3,"Kanada, USA","Akcja, Sci-Fi",2014-7-28,1.5,Edge of Tomorrow,2014,"action, sci-fi"
629764,Niezgodna,Divergent,2014,0,5,USA,"Akcja, Sci-Fi",2014-7-26,2.5,Divergent,2014,"action, sci-fi"
660451,Pod Mocnym Aniołem,,2014,0,5,Polska,Dramat,2014-7-22,2.5,,2014,drama
688891,Diabelskie nasienie,Devil's Due,2014,0,4,USA,Horror,2014-7-21,2.0,Devil's Due,2014,horror
618929,O czym wiedziała Maisie,What Maisie Knew,2012,0,8,USA,Dramat,2014-7-21,4.0,What Maisie Knew,2012,drama
622028,Niesamowity Spider-Man 2,The Amazing Spider-Man 2,2014,0,3,USA,"Akcja, Sci-Fi",2014-7-21,1.5,The Amazing Spider-Man 2,2014,"action, sci-fi"
658470,Need for Speed,,2014,0,7,"Francja, USA, Wielka Brytania, Filipiny",Akcja,2014-7-20,3.5,,2014,action
643915,Sztuka kradzieży,The Art of the Steal,2013,0,7,"Kanada, USA",Komedia kryminalna,2014-7-17,3.5,The Art of the Steal,2013,komedia kryminalna
622318,Noe: Wybrany przez Boga,Noah,2014,0,3,USA,"Dramat, Fantasy",2014-7-17,1.5,Noah,2014,"drama, fantasy"
633150,"Co jest grane, Davis?",Inside Llewyn Davis,2013,0,7,"Francja, USA, Wielka Brytania","Dramat, Muzyczny",2014-7-17,3.5,Inside Llewyn Davis,2013,"drama, muzyczny"
644064,Ewolucja planety małp,Dawn of the Planet of the Apes,2014,0,6,USA,"Dramat, Akcja, Sci-Fi",2014-7-16,3.0,Dawn of the Planet of the Apes,2014,"drama, action, sci-fi"
661559,Eden,,2011,0,7,USA,Dramat obyczajowy,2014-7-1,3.5,,2011,dramat obyczajowy
465416,Co cię nie zabije,What Doesn't Kill You,2008,0,7,USA,"Dramat, Kryminał",2014-7-1,3.5,What Doesn't Kill You,2008,"drama, crime"
630808,"X-Men: Przeszłość, która nadejdzie",X-Men: Days of Future Past,2014,0,6,"USA, Wielka Brytania","Akcja, Sci-Fi",2014-6-23,3.0,X-Men: Days of Future Past,2014,"action, sci-fi"
571188,Kolonia,The Colony,2013,0,4,Kanada,"Thriller, Sci-Fi",2014-6-16,2.0,The Colony,2013,"thriller, sci-fi"
453958,Kobiety pragną bardziej,He's Just Not That Into You,2009,0,5,"Holandia, Niemcy, USA","Dramat, Komedia, Romans",2014-6-16,2.5,He's Just Not That Into You,2009,"drama, comedy, romance"
856,Dziewczyna na moście,La fille sur le pont,1999,0,7,Francja,"Dramat, Komedia, Romans",2014-6-15,3.5,La fille sur le pont,1999,"drama, comedy, romance"
607536,Take Shelter,,2011,0,7,USA,Dramat,2014-6-14,3.5,,2011,drama
694076,Kwiaty na poddaszu,Flowers in the Attic,2014,0,7,"Kanada, USA",Dramat,2014-6-11,3.5,Flowers in the Attic,2014,drama
670682,Transcendencja,Transcendence,2014,0,6,"Chiny, USA, Wielka Brytania","Dramat, Sci-Fi",2014-6-11,3.0,Transcendence,2014,"drama, sci-fi"
366721,Wszystko w porządku,The Kids Are All Right,2010,0,7,USA,"Dramat, Komedia",2014-6-7,3.5,The Kids Are All Right,2010,"drama, comedy"
551146,Jack Ryan: Teoria chaosu,Jack Ryan: Shadow Recruit,2014,0,3,"Rosja, USA","Thriller, Akcja",2014-6-7,1.5,Jack Ryan: Shadow Recruit,2014,"thriller, action"
33510,Solaris,,2002,0,6,USA,"Dramat, Sci-Fi",2014-6-7,3.0,,2002,"drama, sci-fi"
630993,"Długi, wrześniowy weekend",Labor Day,2013,0,7,USA,Dramat,2014-6-7,3.5,Labor Day,2013,drama
1104,Dziecko Rosemary,Rosemary's Baby,1968,0,5,USA,"Horror, Psychologiczny",2014-5-9,2.5,Rosemary's Baby,1968,"horror, psychologiczny"
208,Życie jest piękne,La vita è bella,1997,0,8,Włochy,"Dramat, Komedia, Wojenny",2014-5-9,4.0,La vita è bella,1997,"drama, comedy, war"
119410,Źródło,The Fountain,2006,0,6,USA,"Dramat, Psychologiczny",2014-5-5,3.0,The Fountain,2006,"drama, psychologiczny"
523002,Oldboy. Zemsta jest cierpliwa,Oldboy,2013,0,5,USA,Thriller,2014-4-7,2.5,Oldboy,2013,thriller
649608,Snowpiercer: Arka przyszłości,Snowpiercer,2013,0,6,"Czechy, Francja, USA, Korea Południowa","Thriller, Akcja, Sci-Fi",2014-3-24,3.0,Snowpiercer,2013,"thriller, action, sci-fi"
627599,Igrzyska śmierci: W pierścieniu ognia,The Hunger Games: Catching Fire,2013,0,6,USA,"Akcja, Sci-Fi",2014-3-21,3.0,The Hunger Games: Catching Fire,2013,"action, sci-fi"
578993,Dom w oddali,Axed,2012,0,4,Wielka Brytania,Thriller,2014-3-21,2.0,Axed,2012,thriller
668214,Tajemnica Filomeny,Philomena,2013,0,7,"Francja, USA, Wielka Brytania",Dramat,2014-3-17,3.5,Philomena,2013,drama
1029,Kasyno,Casino,1995,0,8,"Francja, USA","Dramat, Gangsterski",2014-3-17,4.0,Casino,1995,"drama, gangsterski"
501993,Władcy umysłów,The Adjustment Bureau,2011,0,6,USA,"Thriller, Romans, Sci-Fi",2014-3-16,3.0,The Adjustment Bureau,2011,"thriller, romance, sci-fi"
600590,Sierpień w hrabstwie Osage,August: Osage County,2013,0,7,USA,"Dramat, Komedia",2014-3-16,3.5,August: Osage County,2013,"drama, comedy"
673946,Jack Strong,,2014,0,6,Polska,"Thriller, Szpiegowski",2014-3-10,3.0,,2014,"thriller, szpiegowski"
646395,Ona,Her,2013,0,7,USA,"Melodramat, Sci-Fi",2014-2-23,3.5,Her,2013,"melodramat, sci-fi"
631551,Miłość,,2012,0,5,Polska,Dramat obyczajowy,2014-2-21,2.5,,2012,dramat obyczajowy
613320,Ocalony,Lone Survivor,2013,0,6,USA,"Dramat, Wojenny",2014-2-21,3.0,Lone Survivor,2013,"drama, war"
608184,Wałęsa. Człowiek z nadziei,,2013,0,6,Polska,"Biograficzny, Dramat",2014-2-20,3.0,,2013,"biographic, drama"
646208,Z zaskoczenia,Thunderstruck,2012,0,4,USA,"Familijny, Komedia",2014-2-19,2.0,Thunderstruck,2012,"familijny, comedy"
640445,Najlepsze najgorsze wakacje,The Way Way Back,2013,0,4,USA,"Dramat, Komedia",2014-2-16,2.0,The Way Way Back,2013,"drama, comedy"
163903,Gra Endera,Ender's Game,2013,0,4,USA,"Akcja, Sci-Fi",2014-2-13,2.0,Ender's Game,2013,"action, sci-fi"
207667,London,,2005,0,5,"USA, Wielka Brytania",Dramat,2014-2-13,2.5,,2005,drama
626169,Prawdziwa miłość,True Love,2012,0,3,"USA, Włochy",Thriller,2014-2-4,1.5,True Love,2012,thriller
633104,Drugie życie króla,Arthur Newman,2012,0,6,USA,"Dramat, Komedia",2014-2-3,3.0,Arthur Newman,2012,"drama, comedy"
622564,Thor: Mroczny świat,Thor: The Dark World,2013,0,4,USA,"Fantasy, Przygodowy",2014-2-3,2.0,Thor: The Dark World,2013,"fantasy, przygodowy"
643366,Kapitan Phillips,Captain Phillips,2013,0,7,USA,"Biograficzny, Dramat",2014-2-1,3.5,Captain Phillips,2013,"biographic, drama"
611322,American Hustle,,2013,0,8,USA,"Dramat, Kryminał",2014-2-1,4.0,,2013,"drama, crime"
657859,Witaj w klubie,Dallas Buyers Club,2013,0,8,USA,"Biograficzny, Dramat",2014-2-1,4.0,Dallas Buyers Club,2013,"biographic, drama"
652252,Paranoja,Paranoia,2013,0,6,"Francja, Indie, USA",Thriller,2014-1-29,3.0,Paranoia,2013,thriller
573524,Plan ucieczki,Escape Plan,2013,0,6,USA,"Thriller, Akcja",2014-1-29,3.0,Escape Plan,2013,"thriller, action"
636397,Zakazane pragnienia,Temptation: Confessions of a Marriage Counselor,2013,0,3,USA,Dramat,2014-1-25,1.5,Temptation: Confessions of a Marriage Counselor,2013,drama
646074,Układ,Closed Circuit,2013,0,4,"USA, Wielka Brytania","Dramat, Kryminał",2014-1-25,2.0,Closed Circuit,2013,"drama, crime"
517573,Riddick,,2013,0,4,"USA, Wielka Brytania","Akcja, Sci-Fi",2014-1-22,2.0,,2013,"action, sci-fi"
660703,Kumple od kufla,Drinking Buddies,2013,0,6,USA,"Dramat, Komedia, Romans",2014-1-20,3.0,Drinking Buddies,2013,"drama, comedy, romance"
496157,Ostatnia śmierć,La última muerte,2011,0,3,Meksyk,"Thriller, Sci-Fi",2014-1-19,1.5,La última muerte,2011,"thriller, sci-fi"
661492,Wyrwani ze snu,Sleeper's Wake,2012,0,3,RPA,Thriller,2014-1-19,1.5,Sleeper's Wake,2012,thriller
621733,Następny jesteś ty,You're Next,2011,0,5,"USA, Wielka Brytania",Horror,2014-1-16,2.5,You're Next,2011,horror
583006,Mistrz,The Master,2012,0,7,USA,Dramat,2014-1-14,3.5,The Master,2012,drama
625417,Carrie,,2013,0,3,USA,"Dramat, Horror",2014-1-8,1.5,,2013,"drama, horror"
655799,Porachunki,The Family,2013,0,6,"Francja, USA",Komedia kryminalna,2014-1-2,3.0,The Family,2013,komedia kryminalna
648849,Kamerdyner,The Butler,2013,0,7,USA,"Biograficzny, Dramat",2014-1-2,3.5,The Butler,2013,"biographic, drama"
469867,Hobbit: Pustkowie Smauga,The Hobbit: The Desolation of Smaug,2013,0,6,"Nowa Zelandia, USA","Fantasy, Przygodowy",2014-1-2,3.0,The Hobbit: The Desolation of Smaug,2013,"fantasy, przygodowy"
526365,Zniknięcie na 7. ulicy,Vanishing on 7th Street,2010,0,2,USA,Horror,2013-12-14,1.0,Vanishing on 7th Street,2010,horror
180280,Giganci ze stali,Real Steel,2011,0,7,"Indie, USA","Akcja, Sci-Fi",2013-12-13,3.5,Real Steel,2011,"action, sci-fi"
536707,Klucz Sary,Elle s'appelait Sarah,2010,0,6,Francja,"Dramat, Wojenny",2013-12-12,3.0,Elle s'appelait Sarah,2010,"drama, war"
105715,Nawiedzony,Haunted,1995,0,8,"USA, Wielka Brytania",Horror,2013-12-12,4.0,Haunted,1995,horror
1241,Bez przebaczenia,Unforgiven,1992,0,6,USA,Western,2013-12-12,3.0,Unforgiven,1992,western
435340,Ulica Narrows,The Narrows,2008,0,6,USA,"Dramat, Kryminał, Thriller",2013-12-12,3.0,The Narrows,2008,"drama, crime, thriller"
11904,Zabójstwo,The Killing,1956,0,5,USA,"Kryminał, Film-Noir",2013-12-11,2.5,The Killing,1956,"crime, film-noir"
647288,Prawie święta,All Is Bright,2013,0,6,USA,"Dramat, Komedia",2013-12-10,3.0,All Is Bright,2013,"drama, comedy"
589332,Czarny koń,Dark Horse,2011,0,5,USA,"Dramat, Komedia",2013-12-10,2.5,Dark Horse,2011,"drama, comedy"
502583,Cop Out: Fujary na tropie,Cop Out,2010,0,3,USA,Komedia kryminalna,2013-12-9,1.5,Cop Out,2010,komedia kryminalna
436781,Błękitny deszcz,Powder Blue,2009,0,6,USA,Dramat,2013-12-9,3.0,Powder Blue,2009,drama
622060,Oczyszczenie,Puhdistus,2012,0,6,"Finlandia, Estonia",Dramat historyczny,2013-12-7,3.0,Puhdistus,2012,dramat historyczny
624525,Koneser,La migliore offerta,2013,0,6,Włochy,Dramat,2013-12-7,3.0,La migliore offerta,2013,drama
627751,Sztanga i cash,Pain & Gain,2013,0,4,USA,"Akcja, Komedia kryminalna",2013-12-7,2.0,Pain & Gain,2013,"action, komedia kryminalna"
643707,Empire State: Ryzykowna gra,Empire State,2013,0,3,USA,"Dramat, Akcja",2013-12-6,1.5,Empire State,2013,"drama, action"
659323,Wypełnić pustkę,Lemale et ha'halal,2012,0,7,Izrael,Dramat,2013-11-28,3.5,Lemale et ha'halal,2012,drama
661331,Frances Ha,,2012,0,7,USA,"Dramat, Komedia",2013-11-27,3.5,,2012,"drama, comedy"
624699,Wrong,,2012,0,6,"Francja, USA","Surrealistyczny, Komedia",2013-11-25,3.0,,2012,"surrealistyczny, comedy"
510953,Czerwony świt,Red Dawn,2012,0,3,USA,Akcja,2013-11-22,1.5,Red Dawn,2012,action
576014,Dom na końcu ulicy,House at the End of the Street,2012,0,2,"Kanada, USA",Thriller,2013-11-20,1.0,House at the End of the Street,2012,thriller
385852,Miasto ślepców,Blindness,2008,0,6,"Brazylia, Japonia, Kanada","Dramat, Thriller",2013-11-17,3.0,Blindness,2008,"drama, thriller"
646045,Adwokat,The Counselor,2013,0,3,"USA, Wielka Brytania","Dramat, Kryminał",2013-11-17,1.5,The Counselor,2013,"drama, crime"
645470,Sezon na zabijanie,Killing Season,2013,0,3,"Belgia, USA, Bułgaria","Thriller, Akcja",2013-11-16,1.5,Killing Season,2013,"thriller, action"
512238,Nierozłączni,Xing Ying Bu Li,2011,0,3,Chiny,"Dramat, Komedia",2013-11-15,1.5,Xing Ying Bu Li,2011,"drama, comedy"
643609,Noc oczyszczenia,The Purge,2013,0,4,"Francja, USA","Thriller, Sci-Fi",2013-11-12,2.0,The Purge,2013,"thriller, sci-fi"
564230,Grawitacja,Gravity,2013,0,7,"USA, Wielka Brytania","Dramat, Sci-Fi",2013-10-29,3.5,Gravity,2013,"drama, sci-fi"
655221,Stażyści,The Internship,2013,0,5,USA,Komedia,2013-10-20,2.5,The Internship,2013,comedy
649905,Daję nam rok,I Give It a Year,2013,0,7,Wielka Brytania,Komedia rom.,2013-10-20,3.5,I Give It a Year,2013,komedia rom.
411786,Zdarzenie,The Happening,2008,0,6,"Indie, USA","Thriller, Sci-Fi",2013-10-18,3.0,The Happening,2008,"thriller, sci-fi"
6252,Hudson Hawk,,1991,0,6,USA,"Komedia, Sensacyjny",2013-10-15,3.0,,1991,"comedy, sensacyjny"
654022,Świat w płomieniach,White House Down,2013,0,5,USA,"Thriller, Akcja",2013-10-13,2.5,White House Down,2013,"thriller, action"
583390,Nietykalni,Intouchables,2011,0,7,Francja,"Biograficzny, Dramat, Komedia",2013-10-13,3.5,Intouchables,2011,"biographic, drama, comedy"
643855,Nieobliczalni,De l'autre côté du périph,2012,0,4,Francja,"Akcja, Komedia kryminalna",2013-10-13,2.0,De l'autre côté du périph,2012,"action, komedia kryminalna"
629779,Uciekinier,Mud,2012,0,6,USA,Dramat,2013-10-6,3.0,Mud,2012,drama
219511,Księżniczki,Princesas,2005,0,8,Hiszpania,Dramat obyczajowy,2013-10-5,4.0,Princesas,2005,dramat obyczajowy
507169,Labirynt,Prisoners,2013,0,8,USA,Thriller,2013-10-5,4.0,Prisoners,2013,thriller
207816,Sztuka zrywania,The Break-Up,2006,0,7,USA,Komedia obycz.,2013-9-28,3.5,The Break-Up,2006,komedia obycz.
492133,Dla niej wszystko,Pour elle,2008,0,5,Francja,"Dramat, Thriller",2013-9-27,2.5,Pour elle,2008,"drama, thriller"
623326,Drużba nie żyje,Best Man Down,2012,0,6,USA,"Dramat, Komedia",2013-9-26,3.0,Best Man Down,2012,"drama, comedy"
568289,Kick-Ass 2,,2013,0,6,"USA, Wielka Brytania","Komedia, Akcja",2013-9-26,3.0,,2013,"comedy, action"
188708,Wzgórza mają oczy,The Hills Have Eyes,2006,0,7,"Francja, USA",Horror,2013-9-26,3.5,The Hills Have Eyes,2006,horror
635084,Panaceum,Side Effects,2013,0,6,USA,Thriller,2013-9-26,3.0,Side Effects,2013,thriller
3673,A.I. Sztuczna inteligencja,Artificial Intelligence: AI,2001,0,8,USA,"Dramat, Sci-Fi",2013-9-26,4.0,Artificial Intelligence: AI,2001,"drama, sci-fi"
426062,Sherlock Holmes,,2009,0,3,"Niemcy, USA","Kryminał, Przygodowy",2013-9-26,1.5,,2009,"crime, przygodowy"
371515,Avengers,The Avengers,2012,0,3,USA,"Akcja, Sci-Fi",2013-9-26,1.5,The Avengers,2012,"action, sci-fi"
623761,Iluzja,Now You See Me,2013,0,5,"Francja, USA",Kryminał,2013-9-26,2.5,Now You See Me,2013,crime
378102,Zęby,Teeth,2007,0,7,USA,Czarna komedia,2013-9-26,3.5,Teeth,2007,czarna komedia
106376,Batman - Początek,Batman Begins,2005,0,5,"USA, Wielka Brytania","Akcja, Sci-Fi",2013-9-26,2.5,Batman Begins,2005,"action, sci-fi"
484297,Red,,2010,0,6,USA,"Komedia, Akcja",2013-9-26,3.0,,2010,"comedy, action"
8686,Piłkarski poker,,1988,0,5,Polska,"Komedia, Sensacyjny, Sportowy",2013-9-25,2.5,,1988,"comedy, sensacyjny, sportowy"
512318,Nieprzeciętny Henry,Jesus Henry Christ,2012,0,5,USA,"Dramat, Komedia",2013-9-22,2.5,Jesus Henry Christ,2012,"drama, comedy"
624892,Pokłosie,,2012,0,7,"Holandia, Polska, Rosja, Słowacja",Thriller,2013-9-21,3.5,,2012,thriller
568581,Oz: Wielki i Potężny,Oz: The Great and Powerful,2013,0,7,USA,"Fantasy, Przygodowy",2013-9-20,3.5,Oz: The Great and Powerful,2013,"fantasy, przygodowy"
630909,"Grupa ""Wschód""",The East,2013,0,6,"USA, Wielka Brytania",Thriller,2013-9-20,3.0,The East,2013,thriller
644737,To już jest koniec,This Is The End,2013,0,6,USA,"Fantasy, Komedia",2013-9-20,3.0,This Is The End,2013,"fantasy, comedy"
625060,Byzantium,,2012,0,6,"Irlandia, USA, Wielka Brytania","Dramat, Horror",2013-9-19,3.0,,2012,"drama, horror"
506934,Wielki Gatsby,The Great Gatsby,2013,0,6,"Australia, USA",Melodramat,2013-9-18,3.0,The Great Gatsby,2013,melodramat
242379,Green Lantern,,2011,0,6,USA,"Akcja, Sci-Fi",2013-9-18,3.0,,2011,"action, sci-fi"
639250,Koliber,Hummingbird,2013,0,3,"USA, Wielka Brytania","Dramat, Sensacyjny",2013-9-18,1.5,Hummingbird,2013,"drama, sensacyjny"
602585,1000 lat po Ziemi,After Earth,2013,0,6,USA,"Przygodowy, Sci-Fi",2013-9-18,3.0,After Earth,2013,"przygodowy, sci-fi"
152844,Millerowie,We're the Millers,2013,0,6,USA,Komedia kryminalna,2013-9-18,3.0,We're the Millers,2013,komedia kryminalna
546757,Dzień w Middleton,At Middleton,2013,0,6,USA,Romans,2013-9-11,3.0,At Middleton,2013,romance
120103,Zostań,Stay,2005,0,3,USA,"Dramat, Thriller, Psychologiczny",2013-9-10,1.5,Stay,2005,"drama, thriller, psychologiczny"
461734,Blue Valentine,,2010,0,7,USA,Melodramat,2013-9-10,3.5,,2010,melodramat
614352,Drugie oblicze,The Place Beyond the Pines,2012,0,5,USA,"Dramat, Kryminał",2013-9-10,2.5,The Place Beyond the Pines,2012,"drama, crime"
579290,Tylko Bóg wybacza,Only God Forgives,2013,0,5,"Dania, Francja, Szwecja, USA, Tajlandia","Kryminał, Thriller",2013-9-10,2.5,Only God Forgives,2013,"crime, thriller"
640116,Idealne matki,Adore,2013,0,7,"Australia, Francja",Dramat,2013-9-10,3.5,Adore,2013,drama
629789,U niej w domu,Dans la maison,2012,0,8,Francja,"Dramat, Komedia",2013-9-7,4.0,Dans la maison,2012,"drama, comedy"
659237,Gorący towar,The Heat,2013,0,5,USA,Komedia kryminalna,2013-9-6,2.5,The Heat,2013,komedia kryminalna
296427,"Strasznie głośno, niesamowicie blisko",Extremely Loud & Incredibly Close,2011,0,8,USA,Dramat,2013-9-5,4.0,Extremely Loud & Incredibly Close,2011,drama
345957,World War Z,,2013,0,6,"USA, Malta","Horror, Akcja",2013-9-4,3.0,,2013,"horror, action"
515048,Wolverine,The Wolverine,2013,0,6,"USA, Wielka Brytania","Akcja, Sci-Fi",2013-9-3,3.0,The Wolverine,2013,"action, sci-fi"
623874,Czas zapłaty,Welcome to the Punch,2013,0,5,"USA, Wielka Brytania",Sensacyjny,2013-8-30,2.5,Welcome to the Punch,2013,sensacyjny
460718,Złe nawyki,Malos habitos,2007,0,5,Meksyk,Dramat,2013-8-28,2.5,Malos habitos,2007,drama
626500,Uciekająca dziewczyna,See Girl Run,2012,0,5,USA,Melodramat,2013-8-26,2.5,See Girl Run,2012,melodramat
657891,Blue Jasmine,,2013,0,5,USA,Dramat,2013-8-24,2.5,,2013,drama
616928,Red 2,,2013,0,5,"Francja, Kanada, USA","Komedia, Akcja",2013-8-12,2.5,,2013,"comedy, action"
535756,Niepamięć,Oblivion,2013,0,3,USA,"Akcja, Sci-Fi",2013-8-5,1.5,Oblivion,2013,"action, sci-fi"
562867,Śmierć superbohatera,Death of a Superhero,2011,0,7,"Irlandia, Niemcy","Animacja, Dramat",2013-8-4,3.5,Death of a Superhero,2011,"animacja, drama"
567,Ajlawju,,1999,0,6,Polska,"Dramat, Komedia, Romans",2013-8-4,3.0,,1999,"drama, comedy, romance"
627100,Obecność,The Conjuring,2013,0,4,USA,Horror,2013-8-3,2.0,The Conjuring,2013,horror
614276,"Ja, Anna","I, Anna",2012,0,7,"Francja, Niemcy, Wielka Brytania","Dramat, Thriller",2013-8-3,3.5,"I, Anna",2012,"drama, thriller"
558111,Ludzka stonoga 2,The Human Centipede II (Full Sequence),2011,0,6,USA,Horror,2013-8-3,3.0,The Human Centipede II (Full Sequence),2011,horror
644473,Sugar Man,Searching for Sugar Man,2012,0,9,"Szwecja, Wielka Brytania","Biograficzny, Dokumentalny, Muzyczny",2013-7-29,4.5,Searching for Sugar Man,2012,"biographic, documentary, muzyczny"
572763,Kwartet,Quartet,2012,0,6,Wielka Brytania,"Dramat, Komedia",2013-7-22,3.0,Quartet,2012,"drama, comedy"
641987,Turyści,Sightseers,2012,0,3,Wielka Brytania,Czarna komedia,2013-7-20,1.5,Sightseers,2012,czarna komedia
636531,Połączenie,The Call,2013,0,7,USA,Thriller,2013-7-20,3.5,The Call,2013,thriller
624882,Trans,Trance,2013,0,3,"Francja, Wielka Brytania","Kryminał, Thriller",2013-7-18,1.5,Trance,2013,"crime, thriller"
323196,Niewiarygodny Burt Wonderstone,The Incredible Burt Wonderstone,2013,0,5,USA,Komedia,2013-7-8,2.5,The Incredible Burt Wonderstone,2013,comedy
562954,Sęp,,2012,0,7,Polska,Kryminał,2013-7-7,3.5,,2012,crime
425673,Hitchcock,,2012,0,5,USA,"Biograficzny, Dramat",2013-7-2,2.5,,2012,"biographic, drama"
613601,Mama i ja,The Guilt Trip,2012,0,4,USA,Komedia,2013-6-25,2.0,The Guilt Trip,2012,comedy
218094,Palimpsest,,2006,0,6,Polska,Thriller,2013-6-25,3.0,,2006,thriller
273071,W mroku zła,Broken,2006,0,5,Wielka Brytania,Horror,2013-6-25,2.5,Broken,2006,horror
549622,Movie 43,,2012,0,7,USA,"Komedia, Nowele filmowe",2013-6-24,3.5,,2012,"comedy, nowele filmowe"
305388,Człowiek ze stali,Man of Steel,2013,0,5,"Kanada, USA, Wielka Brytania","Akcja, Sci-Fi",2013-6-22,2.5,Man of Steel,2013,"action, sci-fi"
599418,Ostatnia klątwa,Hideaways,2011,0,6,"Francja, Irlandia, Szwecja","Fantasy, Thriller",2013-6-18,3.0,Hideaways,2011,"fantasy, thriller"
630888,Mama,,2013,0,7,"Hiszpania, Kanada",Horror,2013-6-17,3.5,,2013,horror
653881,Witaj wśród nas,Bienvenue parmi nous,2012,0,7,Francja,"Dramat, Komedia",2013-6-16,3.5,Bienvenue parmi nous,2012,"drama, comedy"
397269,Pościg we mgle,In the Electric Mist,2009,0,5,"Francja, USA","Dramat, Kryminał, Thriller",2013-6-15,2.5,In the Electric Mist,2009,"drama, crime, thriller"
598628,Kolekcjoner,The Collection,2012,0,2,USA,"Horror, Akcja",2013-6-14,1.0,The Collection,2012,"horror, action"
168757,Mała podróż do nieba,A Little Trip to Heaven,2005,0,5,"Islandia, USA","Dramat, Thriller",2013-6-10,2.5,A Little Trip to Heaven,2005,"drama, thriller"
520860,Hansel i Gretel: Łowcy czarownic,Hansel and Gretel: Witch Hunters,2013,0,6,"Niemcy, USA","Fantasy, Horror",2013-6-9,3.0,Hansel and Gretel: Witch Hunters,2013,"fantasy, horror"
