ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Rok,OcenaImdb,KrajKod,originalTitle,startYear,genre_eng
816979,Na noże,Knives Out,2019,0,8,USA,"Dramat, Komedia kryminalna",2019-12-10,2019,4.0,['USA'],Knives Out,2019,"drama, komedia kryminalna"
275067,Podróż do wnętrza Ziemi,Journey to the Center of the Earth,2008,0,1,USA,"Przygodowy, Sci-Fi",2019-11-11,2019,0.5,['USA'],Journey to the Center of the Earth,2008,"przygodowy, sci-fi"
723372,Terminator: Mroczne przeznaczenie,Terminator: Dark Fate,2019,0,5,"Chiny, USA","Akcja, Sci-Fi",2019-11-10,2019,2.5,"['CHN', 'USA']",Terminator: Dark Fate,2019,"action, sci-fi"
816982,To my,Us,2019,0,5,"Chiny, Japonia, USA",Thriller,2019-11-1,2019,2.5,"['CHN', 'JPN', 'USA']",Us,2019,thriller
5203,Droga do Wellville,The Road to Wellville,1994,0,7,"USA, Wielka Brytania","Dramat, Komedia",2019-10-29,2019,3.5,"['USA', 'GBR']",The Road to Wellville,1994,"drama, comedy"
6876,Król komedii,The King of Comedy,1982,0,9,USA,"Dramat, Komedia",2019-10-20,2019,4.5,['USA'],The King of Comedy,1982,"drama, comedy"
37961,Smokiem i mieczem,George and the Dragon,2004,0,6,"Luksemburg, Niemcy, USA, Wielka Brytania","Fantasy, Przygodowy",2019-10-12,2019,3.0,"['LUX', 'DEU', 'USA', 'GBR']",George and the Dragon,2004,"fantasy, przygodowy"
810167,Joker,,2019,1,10,"Kanada, USA","Dramat, Kryminał",2019-10-8,2019,5.0,"['CAN', 'USA']",,2019,"drama, crime"
10472,Bilardzista,The Hustler,1961,0,9,USA,Dramat,2019-10-6,2019,4.5,['USA'],The Hustler,1961,drama
1033,Chłopcy z ferajny,Goodfellas,1990,0,8,USA,"Dramat, Gangsterski",2019-10-5,2019,4.0,['USA'],Goodfellas,1990,"drama, gangsterski"
792557,Ad Astra,,2019,0,7,"Brazylia, Chiny, USA","Thriller, Sci-Fi",2019-9-30,2019,3.5,"['BRA', 'CHN', 'USA']",,2019,"thriller, sci-fi"
809630,Green Book,,2018,0,8,USA,"Dramat, Komedia",2019-9-28,2019,4.0,['USA'],,2018,"drama, comedy"
777911,Agentka specjalnej troski,Raid dingue,2016,0,6,"Belgia, Francja","Komedia, Akcja",2019-9-19,2019,3.0,"['BEL', 'FRA']",Raid dingue,2016,"comedy, action"
11312,Uciekinier,The Running Man,1987,0,8,USA,"Akcja, Sci-Fi",2019-9-18,2019,4.0,['USA'],The Running Man,1987,"action, sci-fi"
793838,To: Rozdział 2,It: Chapter Two,2019,0,6,"Kanada, USA",Horror,2019-9-11,2019,3.0,"['CAN', 'USA']",It: Chapter Two,2019,horror
583006,Mistrz,The Master,2012,0,7,USA,Dramat,2019-9-9,2019,3.5,['USA'],The Master,2012,drama
32026,Upadek Cesarstwa Rzymskiego,The Fall of the Roman Empire,1964,0,6,USA,"Kostiumowy, Dramat historyczny",2019-9-7,2019,3.0,['USA'],The Fall of the Roman Empire,1964,"costume, dramat historyczny"
33313,Jazon i Argonauci,Jason and the Argonauts,1963,0,5,"USA, Wielka Brytania","Fantasy, Przygodowy",2019-9-4,2019,2.5,"['USA', 'GBR']",Jason and the Argonauts,1963,"fantasy, przygodowy"
696071,T2: Trainspotting,,2017,0,7,Wielka Brytania,Dramat,2019-9-4,2019,3.5,['GBR'],,2017,drama
804561,Pewnego razu... w Hollywood,Once Upon a Time ... in Hollywood,2019,0,8,"USA, Wielka Brytania","Dramat, Kryminał",2019-9-4,2019,4.0,"['USA', 'GBR']",Once Upon a Time ... in Hollywood,2019,"drama, crime"
829669,Jestem matką,I Am Mother,2019,0,5,Australia,"Thriller, Sci-Fi",2019-8-16,2019,2.5,['AUS'],I Am Mother,2019,"thriller, sci-fi"
741192,Renegaci,Renegades,2017,0,3,"Belgia, Francja, Niemcy, USA",Akcja,2019-8-9,2019,1.5,"['BEL', 'FRA', 'DEU', 'USA']",Renegades,2017,action
776316,Król Lew,The Lion King,2019,0,8,USA,"Animacja, Familijny, Przygodowy",2019-8-5,2019,4.0,['USA'],The Lion King,2019,"animacja, familijny, przygodowy"
6419,W paszczy szaleństwa,In the Mouth of Madness,1994,0,8,USA,Horror,2019-8-4,2019,4.0,['USA'],In the Mouth of Madness,1994,horror
485620,"Skóra, w której żyję",La Piel que habito,2011,0,7,Hiszpania,"Thriller, Psychologiczny",2019-8-3,2019,3.5,['ESP'],La Piel que habito,2011,"thriller, psychologiczny"
483446,Dorian Gray,,2009,0,8,Wielka Brytania,"Dramat, Fantasy, Thriller",2019-7-31,2019,4.0,['GBR'],,2009,"drama, fantasy, thriller"
31326,Hellraiser: Wysłannik piekieł,Hellraiser,1987,0,7,Wielka Brytania,Horror,2019-7-25,2019,3.5,['GBR'],Hellraiser,1987,horror
655799,Porachunki,The Family,2013,0,6,"Francja, USA",Komedia kryminalna,2019-7-14,2019,3.0,"['FRA', 'USA']",The Family,2013,komedia kryminalna
638531,Sekstaśma,Sex Tape,2014,0,4,USA,Komedia,2019-6-26,2019,2.0,['USA'],Sex Tape,2014,comedy
32071,Zmierzch tytanów,Clash of the Titans,1981,0,6,USA,"Fantasy, Przygodowy",2019-6-14,2019,3.0,['USA'],Clash of the Titans,1981,"fantasy, przygodowy"
119046,Spacer po linie,Walk the Line,2005,0,8,"Niemcy, USA","Biograficzny, Muzyczny",2019-6-14,2019,4.0,"['DEU', 'USA']",Walk the Line,2005,"biographic, muzyczny"
785620,Zabójcze maszyny,Mortal Engines,2018,0,5,"Nowa Zelandia, USA",Sci-Fi,2019-6-14,2019,2.5,"['NZL', 'USA']",Mortal Engines,2018,sci-fi
790542,Avengers: Koniec gry,Avengers: Endgame,2019,0,5,USA,"Akcja, Sci-Fi",2019-5-23,2019,2.5,['USA'],Avengers: Endgame,2019,"action, sci-fi"
698052,San Andreas,,2015,0,2,"Australia, USA",Katastroficzny,2019-5-5,2019,1.0,"['AUS', 'USA']",,2015,disaster
795910,Drapacz chmur,Skyscraper,2018,0,2,USA,Akcja,2019-5-4,2019,1.0,['USA'],Skyscraper,2018,action
810299,Nic do ukrycia,Le jeu,2018,0,4,Francja,Komedia,2019-5-4,2019,2.0,['FRA'],Le jeu,2018,comedy
792285,Wilkołak,,2018,0,8,"Holandia, Niemcy, Polska","Dramat, Horror",2019-4-8,2019,4.0,"['NLD', 'DEU', 'POL']",,2018,"drama, horror"
802456,Johnny English: Nokaut,Johnny English Strikes Again,2018,0,7,"Francja, USA, Wielka Brytania","Komedia, Szpiegowski",2019-3-23,2019,3.5,"['FRA', 'USA', 'GBR']",Johnny English Strikes Again,2018,"comedy, szpiegowski"
30700,Nosferatu - symfonia grozy,"Nosferatu, eine Symphonie des Grauens",1922,0,9,Niemcy,"Horror, Niemy",2019-3-16,2019,4.5,['DEU'],"Nosferatu, eine Symphonie des Grauens",1922,"horror, silent"
448713,Projekt: Monster,Cloverfield,2008,0,9,USA,"Akcja, Sci-Fi",2019-3-16,2019,4.5,['USA'],Cloverfield,2008,"action, sci-fi"
795520,Źle się dzieje w El Royale,Bad Times at the El Royale,2018,0,4,USA,Thriller,2019-3-16,2019,2.0,['USA'],Bad Times at the El Royale,2018,thriller
629688,Raid,Serbuan maut,2011,0,8,"Francja, USA, Indonezja",Akcja,2019-3-16,2019,4.0,"['FRA', 'USA', 'IDN']",Serbuan maut,2011,action
700887,Trailer Park Boys 3: Don't Legalize It,,2014,0,8,Kanada,"Dramat, Komedia, Kryminał",2019-3-8,2019,4.0,['CAN'],,2014,"drama, comedy, crime"
8769,Pollock,,2000,0,7,USA,"Biograficzny, Dramat",2019-3-5,2019,3.5,['USA'],,2000,"biographic, drama"
31568,Vanilla Sky,,2001,0,9,"Hiszpania, USA","Thriller, Romans, Sci-Fi",2019-2-24,2019,4.5,"['ESP', 'USA']",,2001,"thriller, romance, sci-fi"
102,Mafia!,Jane Austen's Mafia!,1998,0,4,USA,Komedia kryminalna,2019-2-22,2019,2.0,['USA'],Jane Austen's Mafia!,1998,komedia kryminalna
6613,Przystojniak,Johnny Handsome,1989,0,7,USA,"Dramat, Kryminał, Thriller",2019-2-22,2019,3.5,['USA'],Johnny Handsome,1989,"drama, crime, thriller"
807157,Upgrade,,2018,0,8,Australia,"Akcja, Sci-Fi",2019-2-16,2019,4.0,['AUS'],,2018,"action, sci-fi"
797361,Zwierzęta Ameryki,American Animals,2018,0,8,USA,"Dramat, Kryminał",2019-2-8,2019,4.0,['USA'],American Animals,2018,"drama, crime"
807561,Czarne bractwo. BlacKkKlansman,BlacKkKlansman,2018,0,8,USA,"Biograficzny, Dramat, Kryminał",2019-1-23,2019,4.0,['USA'],BlacKkKlansman,2018,"biographic, drama, crime"
682272,Kingsman: Tajne służby,Kingsman: The Secret Service,2014,0,8,"USA, Wielka Brytania","Akcja, Komedia kryminalna",2019-1-23,2019,4.0,"['USA', 'GBR']",Kingsman: The Secret Service,2014,"action, komedia kryminalna"
1127,Danton,,1982,0,8,"Francja, Polska","Biograficzny, Dramat historyczny",2019-1-13,2019,4.0,"['FRA', 'POL']",,1982,"biographic, dramat historyczny"
69,Idioci,Idioterne,1998,0,8,"Dania, Francja, Hiszpania, Holandia, Szwecja, Włochy","Dramat, Komedia",2019-1-11,2019,4.0,"['DNK', 'FRA', 'ESP', 'NLD', 'SWE', 'ITA']",Idioterne,1998,"drama, comedy"
596855,Batman: Rok Pierwszy,Batman: Year One,2011,0,8,USA,"Animacja, Akcja, Sci-Fi",2019-1-6,2019,4.0,['USA'],Batman: Year One,2011,"animacja, action, sci-fi"
726369,Nie otwieraj oczu,Bird Box,2018,0,7,USA,"Thriller, Sci-Fi",2019-1-6,2019,3.5,['USA'],Bird Box,2018,"thriller, sci-fi"
549085,Aquaman,,2018,0,5,"Australia, USA","Akcja, Sci-Fi",2019-1-3,2019,2.5,"['AUS', 'USA']",,2018,"action, sci-fi"
714387,Power Rangers,,2017,0,7,"Hongkong, Japonia, Kanada, Meksyk, Nowa Zelandia, USA","Akcja, Sci-Fi",2019-1-2,2019,3.5,"['HKG', 'JPN', 'CAN', 'MEX', 'NZL', 'USA']",,2017,"action, sci-fi"
519906,Venom,,2018,0,7,"Chiny, USA","Akcja, Sci-Fi",2018-12-27,2018,3.5,"['CHN', 'USA']",,2018,"action, sci-fi"
797584,Day of the Dead: Bloodline,,2018,0,3,"USA, Bułgaria",Horror,2018-12-20,2018,1.5,"['USA', 'BGR']",,2018,horror
38828,Maniakalny gliniarz,Maniac Cop,1988,0,6,USA,Horror,2018-12-19,2018,3.0,['USA'],Maniac Cop,1988,horror
33861,Hidalgo - ocean ognia,Hidalgo,2004,0,6,USA,Przygodowy,2018-12-16,2018,3.0,['USA'],Hidalgo,2004,przygodowy
30921,Spadaj na ziemię,Down to Earth,2001,0,4,"Kanada, Niemcy, USA",Komedia,2018-12-15,2018,2.0,"['CAN', 'DEU', 'USA']",Down to Earth,2001,comedy
11951,Zardoz,,1974,0,8,Wielka Brytania,Sci-Fi,2018-12-12,2018,4.0,['GBR'],,1974,sci-fi
714713,Patient Zero,,2018,0,5,Wielka Brytania,Horror,2018-12-8,2018,2.5,['GBR'],,2018,horror
657891,Blue Jasmine,,2013,0,7,USA,Dramat,2018-12-8,2018,3.5,['USA'],,2013,drama
493189,Samotny mężczyzna,A Single Man,2009,0,8,USA,Dramat,2018-12-8,2018,4.0,['USA'],A Single Man,2009,drama
34942,Henry - Portret seryjnego mordercy,Henry: Portrait of a Serial Killer,1986,0,8,USA,"Kryminał, Thriller",2018-12-1,2018,4.0,['USA'],Henry: Portrait of a Serial Killer,1986,"crime, thriller"
530029,Idy marcowe,The Ides of March,2011,0,7,USA,"Dramat, Polityczny",2018-12-1,2018,3.5,['USA'],The Ides of March,2011,"drama, polityczny"
107554,Nadchodzi Polly,Along Came Polly,2004,0,6,USA,Komedia rom.,2018-12-1,2018,3.0,['USA'],Along Came Polly,2004,komedia rom.
479892,Mary i Max,Mary and Max,2009,0,8,Australia,"Animacja, Dramat, Komedia",2018-12-1,2018,4.0,['AUS'],Mary and Max,2009,"animacja, drama, comedy"
19,Boogie Nights,,1997,0,7,USA,Dramat,2018-11-28,2018,3.5,['USA'],,1997,drama
803331,Mandy,,2018,0,6,"Belgia, USA, Wielka Brytania",Horror,2018-11-24,2018,3.0,"['BEL', 'USA', 'GBR']",,2018,horror
32580,Straż wiejska,Super Troopers,2001,0,8,USA,Komedia kryminalna,2018-11-19,2018,4.0,['USA'],Super Troopers,2001,komedia kryminalna
98140,Miasteczko Salem,'Salem's Lot,2004,0,7,USA,Horror,2018-11-18,2018,3.5,['USA'],'Salem's Lot,2004,horror
393843,Straż wiejska 2,Super Troopers 2,2018,0,8,USA,Komedia kryminalna,2018-11-17,2018,4.0,['USA'],Super Troopers 2,2018,komedia kryminalna
710839,Areszt domowy,Housebound,2014,0,9,Nowa Zelandia,"Horror, Komedia",2018-11-12,2018,4.5,['NZL'],Housebound,2014,"horror, comedy"
767751,Przebudzenie dusz,Ghost Stories,2017,0,7,Wielka Brytania,Horror,2018-11-11,2018,3.5,['GBR'],Ghost Stories,2017,horror
716735,Gra Geralda,Gerald's Game,2017,0,7,USA,Thriller,2018-11-10,2018,3.5,['USA'],Gerald's Game,2017,thriller
143537,Seks to nie wszystko,Lie with Me,2005,0,3,Kanada,"Erotyczny, Melodramat",2018-11-10,2018,1.5,['CAN'],Lie with Me,2005,"erotyczny, melodramat"
743465,Pustka,The Void,2016,0,9,Kanada,Horror,2018-10-31,2018,4.5,['CAN'],The Void,2016,horror
810503,7 uczuć,,2018,0,8,Polska,"Dramat, Komedia",2018-10-31,2018,4.0,['POL'],,2018,"drama, comedy"
760651,Hotel Transylwania 3,Hotel Transylvania 3: Summer Vacation,2018,0,7,USA,"Animacja, Familijny, Komedia",2018-10-18,2018,3.5,['USA'],Hotel Transylvania 3: Summer Vacation,2018,"animacja, familijny, comedy"
736411,Baby Driver,,2017,0,4,"USA, Wielka Brytania","Komedia, Akcja",2018-10-17,2018,2.0,"['USA', 'GBR']",,2017,"comedy, action"
8277,Odległy ląd,Outland,1981,0,5,Wielka Brytania,"Sensacyjny, Sci-Fi",2018-10-9,2018,2.5,['GBR'],Outland,1981,"sensacyjny, sci-fi"
9239,Rosencrantz i Guildenstern nie żyją,Rosencrantz & Guildenstern Are Dead,1990,0,8,"USA, Wielka Brytania","Dramat, Komedia",2018-10-9,2018,4.0,"['USA', 'GBR']",Rosencrantz & Guildenstern Are Dead,1990,"drama, comedy"
11917,"Zagraj to jeszcze raz, Sam","Play It Again, Sam",1972,0,8,USA,Komedia,2018-10-9,2018,4.0,['USA'],"Play It Again, Sam",1972,comedy
726013,"Człowiek, który zabił Don Kichota",The Man Who Killed Don Quixote,2018,0,8,"Belgia, Francja, Hiszpania, Portugalia, Wielka Brytania","Komedia, Przygodowy",2018-9-28,2018,4.0,"['BEL', 'FRA', 'ESP', 'PRT', 'GBR']",The Man Who Killed Don Quixote,2018,"comedy, przygodowy"
723027,Predator,The Predator,2018,0,7,"Kanada, USA","Akcja, Sci-Fi",2018-9-27,2018,3.5,"['CAN', 'USA']",The Predator,2018,"action, sci-fi"
795665,Juliusz,,2018,0,7,Polska,Komedia,2018-9-20,2018,3.5,['POL'],,2018,comedy
107642,Casino Royale,,2006,0,7,"Czechy, Niemcy, USA, Wielka Brytania, Bahamy",Sensacyjny,2018-9-13,2018,3.5,"['CZE', 'DEU', 'USA', 'GBR', 'BHS']",,2006,sensacyjny
807784,A może by tak trójkącik?,Le trip à trois,2017,0,7,Kanada,Komedia,2018-9-6,2018,3.5,['CAN'],Le trip à trois,2017,comedy
729157,Czarownica: Bajka ludowa z Nowej Anglii,The VVitch: A New-England Folktale,2015,0,8,"Brazylia, Kanada, USA, Wielka Brytania",Horror,2018-9-5,2018,4.0,"['BRA', 'CAN', 'USA', 'GBR']",The VVitch: A New-England Folktale,2015,horror
474708,Agora,Ágora,2009,0,9,Hiszpania,Dramat historyczny,2018-8-18,2018,4.5,['ESP'],Ágora,2009,dramat historyczny
102598,Wij,Viy,1967,0,8,ZSRR,"Fantasy, Horror",2018-8-18,2018,4.0,['UNK'],Viy,1967,"fantasy, horror"
139428,Idiokracja,Idiocracy,2006,0,7,USA,"Komedia, Sci-Fi",2018-8-18,2018,3.5,['USA'],Idiocracy,2006,"comedy, sci-fi"
33288,Spirited Away: W krainie Bogów,Sen to Chihiro no Kamikakushi,2001,0,8,Japonia,"Fantasy, Przygodowy, Anime",2018-8-17,2018,4.0,['JPN'],Sen to Chihiro no Kamikakushi,2001,"fantasy, przygodowy, anime"
657525,Wielki Mur,The Great Wall,2016,0,3,"Australia, Chiny, Hongkong, Kanada, USA","Fantasy, Przygodowy",2018-8-16,2018,1.5,"['AUS', 'CHN', 'HKG', 'CAN', 'USA']",The Great Wall,2016,"fantasy, przygodowy"
607382,Wada ukryta,Inherent Vice,2014,0,7,USA,Kryminał,2018-8-13,2018,3.5,['USA'],Inherent Vice,2014,crime
803413,Neapol spowity tajemnicą,Napoli velata,2017,0,7,Włochy,Thriller,2018-8-3,2018,3.5,['ITA'],Napoli velata,2017,thriller
658317,Wielkie piękno,La grande bellezza,2013,0,9,"Francja, Włochy","Dramat, Komedia",2018-8-3,2018,4.5,"['FRA', 'ITA']",La grande bellezza,2013,"drama, comedy"
119849,Koniec świata,Southland Tales,2006,0,10,"Francja, Niemcy, USA","Dramat, Komedia, Sci-Fi",2018-7-30,2018,5.0,"['FRA', 'DEU', 'USA']",Southland Tales,2006,"drama, comedy, sci-fi"
563486,Pionek,Pawn Sacrifice,2014,0,8,USA,"Biograficzny, Dramat",2018-7-29,2018,4.0,['USA'],Pawn Sacrifice,2014,"biographic, drama"
791088,Berek,Tag,2018,0,6,USA,Komedia,2018-7-26,2018,3.0,['USA'],Tag,2018,comedy
238307,Wij,Viy,2014,0,7,"Czechy, Niemcy, Rosja, Ukraina, Wielka Brytania","Fantasy, Przygodowy",2018-7-2,2018,3.5,"['CZE', 'DEU', 'RUS', 'UKR', 'GBR']",Viy,2014,"fantasy, przygodowy"
707938,Spring,,2014,0,9,USA,"Horror, Romans, Sci-Fi",2018-6-26,2018,4.5,['USA'],,2014,"horror, romance, sci-fi"
809298,The Hollow Child,,2017,0,3,Kanada,Thriller,2018-6-23,2018,1.5,['CAN'],,2017,thriller
802930,Dziedzictwo. Hereditary,Hereditary,2018,0,6,USA,"Dramat, Horror",2018-6-23,2018,3.0,['USA'],Hereditary,2018,"drama, horror"
795734,Endless,The Endless,2017,0,8,USA,"Horror, Sci-Fi",2018-6-23,2018,4.0,['USA'],The Endless,2017,"horror, sci-fi"
807467,Zemsta,Revenge,2017,0,8,"Belgia, Francja","Thriller, Akcja",2018-6-23,2018,4.0,"['BEL', 'FRA']",Revenge,2017,"thriller, action"
758909,Jurassic World: Upadłe królestwo,Jurassic World: Fallen Kingdom,2018,0,7,USA,"Przygodowy, Sci-Fi",2018-6-13,2018,3.5,['USA'],Jurassic World: Fallen Kingdom,2018,"przygodowy, sci-fi"
772805,Atak paniki,,2017,0,3,Polska,"Dramat, Komedia",2018-6-10,2018,1.5,['POL'],,2017,"drama, comedy"
258739,Krudowie,The Croods,2013,0,5,USA,"Animacja, Familijny, Komedia, Przygodowy",2018-6-3,2018,2.5,['USA'],The Croods,2013,"animacja, familijny, comedy, przygodowy"
121935,Przez ciemne zwierciadło,A Scanner Darkly,2006,0,8,USA,"Animacja, Thriller, Sci-Fi",2018-6-2,2018,4.0,['USA'],A Scanner Darkly,2006,"animacja, thriller, sci-fi"
660451,Pod Mocnym Aniołem,,2014,0,6,Polska,Dramat,2018-6-1,2018,3.0,['POL'],,2014,drama
714149,Han Solo: Gwiezdne wojny - historie,Solo: A Star Wars Story,2018,0,6,USA,"Przygodowy, Sci-Fi",2018-5-30,2018,3.0,['USA'],Solo: A Star Wars Story,2018,"przygodowy, sci-fi"
604188,Apollo 18,,2011,0,6,"Kanada, USA","Thriller, Sci-Fi",2018-5-27,2018,3.0,"['CAN', 'USA']",,2011,"thriller, sci-fi"
451718,Sposób na gangstera,Perrier's Bounty,2009,0,6,"Irlandia, Wielka Brytania","Dramat, Komedia kryminalna",2018-5-6,2018,3.0,"['IRL', 'GBR']",Perrier's Bounty,2009,"drama, komedia kryminalna"
775228,Nigdy cię tu nie było,You Were Never Really Here,2017,0,8,"Francja, USA, Wielka Brytania","Dramat, Thriller",2018-5-5,2018,4.0,"['FRA', 'USA', 'GBR']",You Were Never Really Here,2017,"drama, thriller"
757913,Wieczór gier,Game Night,2018,1,8,USA,Komedia,2018-4-25,2018,4.0,['USA'],Game Night,2018,comedy
33325,Lewy sercowy,Punch-Drunk Love,2002,0,8,USA,"Dramat, Komedia, Romans",2018-4-20,2018,4.0,['USA'],Punch-Drunk Love,2002,"drama, comedy, romance"
795912,Ciche miejsce,A Quiet Place,2018,0,6,USA,"Horror, Sci-Fi",2018-4-19,2018,3.0,['USA'],A Quiet Place,2018,"horror, sci-fi"
625060,Byzantium,,2012,0,7,"Irlandia, USA, Wielka Brytania","Dramat, Horror",2018-4-6,2018,3.5,"['IRL', 'USA', 'GBR']",,2012,"drama, horror"
5176,Poza prawem,Down by Law,1986,0,6,"USA, RFN","Dramat, Komedia kryminalna",2018-4-6,2018,3.0,"['USA', 'UNK']",Down by Law,1986,"drama, komedia kryminalna"
597224,Strażnicy marzeń,Rise of the Guardians,2012,0,6,USA,"Animacja, Familijny, Fantasy, Przygodowy",2018-4-6,2018,3.0,['USA'],Rise of the Guardians,2012,"animacja, familijny, fantasy, przygodowy"
712974,Baranek Shaun. Film,Shaun the Sheep Movie,2015,0,6,"Francja, Wielka Brytania","Animacja, Familijny, Przygodowy",2018-4-6,2018,3.0,"['FRA', 'GBR']",Shaun the Sheep Movie,2015,"animacja, familijny, przygodowy"
674704,Paradoks Cloverfield,The Cloverfield Paradox,2018,0,5,USA,Sci-Fi,2018-4-6,2018,2.5,['USA'],The Cloverfield Paradox,2018,sci-fi
109908,Czarna Dalia,The Black Dahlia,2006,0,6,"Francja, Niemcy, USA",Kryminał,2018-3-28,2018,3.0,"['FRA', 'DEU', 'USA']",The Black Dahlia,2006,crime
545,Miasteczko Pleasantville,Pleasantville,1998,0,7,USA,"Dramat, Fantasy, Komedia",2018-3-25,2018,3.5,['USA'],Pleasantville,1998,"drama, fantasy, comedy"
674146,Mumia,The Mummy,2017,0,3,"Chiny, Japonia, USA","Fantasy, Przygodowy",2018-3-24,2018,1.5,"['CHN', 'JPN', 'USA']",The Mummy,2017,"fantasy, przygodowy"
730844,Anihilacja,Annihilation,2018,0,9,"USA, Wielka Brytania","Thriller, Sci-Fi",2018-3-21,2018,4.5,"['USA', 'GBR']",Annihilation,2018,"thriller, sci-fi"
30701,Dwunastu gniewnych ludzi,12 Angry Men,1957,0,10,USA,Dramat sądowy,2018-3-11,2018,5.0,['USA'],12 Angry Men,1957,dramat sądowy
715712,Pan Idealny,Mr. Right,2015,0,7,USA,"Akcja, Komedia rom.",2018-3-9,2018,3.5,['USA'],Mr. Right,2015,"action, komedia rom."
775970,Kształt wody,The Shape of Water,2017,0,5,USA,Fantasy,2018-3-5,2018,2.5,['USA'],The Shape of Water,2017,fantasy
714192,Nienawistna ósemka,The Hateful Eight,2015,0,5,USA,Western,2018-3-4,2018,2.5,['USA'],The Hateful Eight,2015,western
767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2018-2-22,2018,4.0,"['USA', 'GBR']","Three Billboards Outside Ebbing, Missouri",2017,"drama, comedy, crime"
790295,Redwood,,2017,0,2,Wielka Brytania,Horror,2018-2-17,2018,1.0,['GBR'],,2017,horror
779051,Tajemnica Marrowbone,El secreto de Marrowbone,2017,0,3,"Hiszpania, USA","Dramat, Thriller",2018-2-17,2018,1.5,"['ESP', 'USA']",El secreto de Marrowbone,2017,"drama, thriller"
796989,Escape Room,,2017,0,1,USA,Horror,2018-2-17,2018,0.5,['USA'],,2017,horror
776042,Winchester. Dom duchów,Winchester,2018,0,6,"Australia, USA",Horror,2018-2-17,2018,3.0,"['AUS', 'USA']",Winchester,2018,horror
123413,Batman: Maska Batmana,Batman: Mask of the Phantasm,1993,0,6,USA,"Animacja, Familijny, Fantasy, Akcja",2018-2-10,2018,3.0,['USA'],Batman: Mask of the Phantasm,1993,"animacja, familijny, fantasy, action"
98249,Perfect Blue,,1997,0,6,Japonia,"Thriller, Anime",2018-2-9,2018,3.0,['JPN'],,1997,"thriller, anime"
732758,Panie Dulskie,,2015,0,5,Polska,Komedia obycz.,2018-1-29,2018,2.5,['POL'],,2015,komedia obycz.
494920,Defendor,,2009,0,8,"Kanada, USA, Wielka Brytania",Dramat,2018-1-26,2018,4.0,"['CAN', 'USA', 'GBR']",,2009,drama
540267,Super,,2010,0,7,USA,"Dramat, Komedia",2018-1-22,2018,3.5,['USA'],,2010,"drama, comedy"
209288,W stronę słońca,Sunshine,2007,0,8,"USA, Wielka Brytania",Sci-Fi,2018-1-20,2018,4.0,"['USA', 'GBR']",Sunshine,2007,sci-fi
9009,Płytki grób,Shallow Grave,1994,0,7,Wielka Brytania,Czarna komedia,2018-1-20,2018,3.5,['GBR'],Shallow Grave,1994,czarna komedia
728037,Tales of Halloween,,2015,0,6,USA,"Horror, Nowele filmowe",2018-1-12,2018,3.0,['USA'],,2015,"horror, nowele filmowe"
703065,Przychodzi facet do lekarza,Supercondriaque,2014,0,7,"Belgia, Francja",Komedia,2018-1-6,2018,3.5,"['BEL', 'FRA']",Supercondriaque,2014,comedy
371687,Bracia przyrodni,Step Brothers,2008,0,7,USA,Komedia,2018-1-1,2018,3.5,['USA'],Step Brothers,2008,comedy
671051,Gwiezdne wojny: Przebudzenie Mocy,Star Wars: Episode VII - The Force Awakens,2015,0,5,USA,"Przygodowy, Sci-Fi",2017-12-19,2017,2.5,['USA'],Star Wars: Episode VII - The Force Awakens,2015,"przygodowy, sci-fi"
1465,Gwiezdne wojny: Część II - Atak klonów,Star Wars: Episode II - Attack of the Clones,2002,0,6,USA,"Przygodowy, Sci-Fi",2017-12-19,2017,3.0,['USA'],Star Wars: Episode II - Attack of the Clones,2002,"przygodowy, sci-fi"
671049,Gwiezdne wojny: Ostatni Jedi,Star Wars: The Last Jedi,2017,0,5,USA,"Przygodowy, Sci-Fi",2017-12-19,2017,2.5,['USA'],Star Wars: The Last Jedi,2017,"przygodowy, sci-fi"
786678,The Square,,2017,1,10,"Dania, Francja, Niemcy, Szwecja",Komedia,2017-12-10,2017,5.0,"['DNK', 'FRA', 'DEU', 'SWE']",,2017,comedy
723658,Co ty wiesz o swoim dziadku?,Dirty Grandpa,2016,0,1,USA,Komedia,2017-12-10,2017,0.5,['USA'],Dirty Grandpa,2016,comedy
419862,Droga do szczęścia,Revolutionary Road,2008,0,8,"USA, Wielka Brytania",Melodramat,2017-12-6,2017,4.0,"['USA', 'GBR']",Revolutionary Road,2008,melodramat
107712,Czarownica,Bewitched,2005,0,3,USA,"Fantasy, Komedia rom.",2017-11-26,2017,1.5,['USA'],Bewitched,2005,"fantasy, komedia rom."
769844,Na pokuszenie,The Beguiled,2017,0,7,USA,Dramat,2017-11-9,2017,3.5,['USA'],The Beguiled,2017,drama
517573,Riddick,,2013,0,3,"USA, Wielka Brytania","Akcja, Sci-Fi",2017-11-6,2017,1.5,"['USA', 'GBR']",,2013,"action, sci-fi"
924,Pitch Black,,2000,0,5,USA,"Akcja, Sci-Fi",2017-11-6,2017,2.5,['USA'],,2000,"action, sci-fi"
